artist,asin,media,review_count,star_rating,title,year
Rymdstyrelsen,B07T4RYSYD,"Audio CD,MP3 Music",1,5,Space Is Cold,2019
LYDIAN SEA,B001B3XFYS,"Audio CD,Audio CD",1,5,Invisible Reign,1994
Mirek Gil,B001B22P7M,DVD,1,5,Hope to See Another Day: Live,", et al."
Total Fucking Destruction,B000P0IZV6,"Audio CD,MP3 Music",1,5,Zen And The Art Of Total Fucking Destruction,2007
Dream Theater,B000K4ZX4Y,Audio CD,1,5,Official Bootleg: The Majesty Demos 1985-1986,2006
Queensrÿche,B000E0CWSY,Audio CD,1,5,Another Rainy Night (Without You),
Mozart,B000BNEQB0,"Audio CD,MP3 Music",1,5,MoZart,1993
Olhava,B0B5PN8F7B,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",1,5,Reborn,2022
Cabin Boy Jumped Ship,B09M4QWDKV,"Audio CD,MP3 Music",1,5,The Heartless,2021
HellAndBack,B09CR3Z8Y3,"Audio CD,MP3 Music",1,5,A Thousand Years,2022
Enslaved,B0948RMXSG,"Vinyl,MP3 Music",1,5,Utgard: The Journey Within Cinematic Tour 2020,2021
,B0948LKY8R,"Vinyl,MP3 Music",1,5,The Rise Of Ymir (Verftet Online Festival 2020) [VINYL],
Enslaved,B0948JWNNW,"Vinyl,MP3 Music",1,5,Chronicles Of The Northbound Cinematic Tour 2020,2021
Conquerors,B08ZW3182P,"Audio CD,MP3 Music",1,5,Stormbringer,2021
Siniestro,B08WPC4HX2,"Audio CD,MP3 Music,Vinyl",1,5,Vortexx,2021
Woorms,B08V9RVKJW,"Audio CD,MP3 Music",1,5,Slake,2021
Maladie,B08P2C69FS,"Audio CD,MP3 Music",1,5,The Grand Aversion,2020
Blakkphang,B08NZSY27P,"Audio CD,MP3 Music",1,5,Goatbone Deathcult,2021
Iron Savior,B08KWTNS8H,Audio CD,1,5,Skycrest Ltd.Boxset Size Xl,2020
Hellspike,B08JDMXSVZ,"Audio CD,MP3 Music",1,5,Lords of War,2020
Syar,B08FP9XBGZ,"Audio CD,Vinyl",1,5,Death Before Dishonour,2020
Corners of Sanctuary,B08F34MPRD,"Audio CD,MP3 Music",1,5,Heroes Never Die,2020
Hyper Squirrel Productions,B088N4W9JY,"Audio CD,MP3 Music",1,5,Hyper Squirrel Productions - DreamWake, | 
Carlsohn's Peter Rise,B08761Z6Z7,"Audio CD,Vinyl",1,5,Out Of The Blue,2020
In Human Form,B07ZLK6MTC,Audio CD,1,5,III,2019
Ark Ascent,B07Z74ZYM5,Audio CD,1,5,Downfall,
Zippo,B07YMHB3F8,"Audio CD,MP3 Music,Vinyl",1,5,Ode To Maximum,2019
Temptress,B07TPYY3F9,"Vinyl,MP3 Music",1,5,The Orb/Woman,2019
Rising Power,B07SJMLNH8,Audio CD,1,5,Power for the People,
Lars Eric Mattsson,B07RS91DNX,"Vinyl,MP3 Music,Audio CD",1,5,Into The Unknown,2019
Frozen Plasma,B07QSPJSXR,"Audio CD,MP3 Music",1,5,Safe Dead Harm 2019,2019
ONKOS,B07PY7XV29,"Audio CD,MP3 Music",1,5,Onkos,2019
Lake of Tears,B07P73PLVW,"Vinyl,Audio CD",1,5,Saint Vitus,2018
Eternal Lies,B07KZKCQG2,"Audio CD,MP3 Music",1,5,Burning the Nest,2019
WILD HUNT,B07JZB1WB4,"Vinyl,Audio CD",1,5,Afterdream of the Reveller,2019
Domadora,B07HPZVC7K,Vinyl,1,5,Lacuna Black,2018
Barus,B07HG8JYBB,"Audio CD,MP3 Music",1,5,Drowned,2018
Ann My Guard,B07GRLVS8L,"Audio CD,MP3 Music",1,5,Moira,2018
CROSSON,B07B5Y3PKG,"Audio CD,MP3 Music",1,5,Invincible,2018
Various Artists,B079JPNYYF,Audio CD,1,5,The Cult Of Necrodeath,2018
Jim Pembroke,B079FNV2NM,Vinyl,1,5,Pigworm Green Edt.,
Phi,B079FLYRW8,"Audio CD,MP3 Music",1,5,Cycles,2018
Emphasis,B07965DYFH,Audio CD,1,5,Soul Transfer,2018
For the Oracle,B077QQLW6Z,Audio CD,1,5,Painting Over Handprints,2017
Armed Cloud,B075DR2262,"Audio CD,MP3 Music",1,5,Master Device & Slave Machines,2019
Ezerath,B0746MXZNK,"Audio CD,MP3 Music",1,5,Overture: The Heir Apparent,2017
,B01MCQTCDD,Audio CD,1,5,Resonance: Crimson Void,
RAVE THE REQUIEM,B01M8PO6CX,Audio CD,1,5,Gospel Of Nil,2018
CROSSON,B01LGAZ4PI,"Audio CD,MP3 Music",1,5,Spreading The Rock N Roll,2016
Eight Bells,B01KL5E252,"Vinyl,MP3 Music,Audio CD",2,4.2,The Captain's Daughter,2013
Wolfgang Cg Schönfeld,B01FIT4PMG,"Audio CD,MP3 Music",1,5,Shadows,2016
Ninja,B01ACN1418,Audio CD,1,5,Into The Fire,2016
VANLADE,B016W65E0G,"Audio CD,MP3 Music",1,5,RAGE OF THE GODS,2015
Shrines,B0144E0JYY,"Audio CD,MP3 Music",1,5,Shrines,2015
Sanctrum,B011WH45GO,"Audio CD,MP3 Music",1,5,Rot,2015
Catatonic Society,B00VU1JX4C,"Audio CD,MP3 Music",1,5,Baptistina,2015
Ideogram,B00VSKUM4K,"Audio CD,MP3 Music",1,5,Life Mimics Theatre,2015
SULTAN,B00UU6RM3C,"DVD Audio,MP3 Music",1,5,IRAN in Grasp of Time,2014
Ron George,B00QVQVOCK,Audio CD,1,5,Ron George - A Question of Perspective,2014
BLACK SVAN,B00OOBQLG8,"Audio CD,MP3 Music",1,5,16 Minutes,2014
KOUZIN BEDLAM,B00OC0JVQ8,"Audio CD,MP3 Music",1,5,Longing For The Incomplete,2015
Human Fate,B00NMZWAXU,Audio CD,1,5,Part 1,2014
Connor Wartelle,B00JU8TR6Q,Audio CD,1,5,Immortality,2014
DEFYANCE,B00IPCARNA,"Audio CD,MP3 Music",1,5,Amaranthine,1985
Deva,B00HZ7LUVO,"Audio CD,MP3 Music",1,5,Murther,2018
Tenhi,B00C94MM2O,"Audio CD,MP3 Music,Audio CD",1,5,Hallavedet,1998
Syndrome,B007KKKGHK,"Audio CD,MP3 Music,Vinyl",1,5,Now & Forever,2012
Bauhaus,B0073YXJAO,"Vinyl,MP3 Music",1,5,Dark Entries,1980
Dimmu Borgir,B006PX4TWQ,Audio CD,1,5,Vredesbyrd,2004
Candlemass,B006PW8ADG,Vinyl,1,5,The Invaluable Darkness,2008
Rebel's Mother,B0051XIIH8,Audio CD,1,5,The Dark Unknown,1998
,B004IG6AQ0,Vinyl,1,5,judas LP,
Groms,B004GV45OG,"Audio CD,MP3 Music,Vinyl",1,5,Ascension,1994
Theocracy A.D.,B004G7OHAW,Audio CD,1,5,When Powers Fall,2004
Bestiary,B0040VFLD6,Audio CD,1,5,The Murder Wheel,2003
Jimmy Williams,B003VI9RLQ,"Audio CD,MP3 Music",1,5,Guitar Concepts,2003
BRIMSTONE SOLAR RADIATION BAND,B002VP3CCU,"Audio CD,MP3 Music",1,5,Smorgasbord,2009
Revenance,B002VBZTCU,"Audio CD,MP3 Music",1,5,Omen of Tragedy,
Stratovarius,B002N4PB0U,Audio CD,1,5,Elements 2,2009
Paul's Interview,B002IGAXWO,"Audio CD,MP3 Music",1,5,For the Last,1994
Richard Lee Wilson,B002AQSOQO,Audio CD,1,5,Stand and Fight,2009
"THE HALLOWPOINTS PLANKTON BEAT , 26,000 VOLTS , POTTY MOUTH SOCIETY, AXES OF EVIL ",B0027P45NE,Audio CD,1,5,The Dirty Inch Vol II: The Dirtier Inch,
Starring Janet Leigh,B001VROVHE,Audio CD,1,5,Spectrum,2009
A Static Lullaby,B001U45J2Y,"Audio CD,MP3 Music",1,5,Rattlesnake!,2009
Layment,B001SNXHHQ,"Audio CD,MP3 Music",1,5,Traces,2009
Lore,B001R23I68,"Audio CD,MP3 Music",1,5,The Exponential Truth,2009
Serenity,B001QQB9FM,Audio CD,1,5,Music For Relaxation,2017
Ephel Duath,B001PCNZ5E,"Audio CD,MP3 Music",1,5,Through My Dogs Eyes,2009
Eric Babl Jamie Burritt,B001NCE8QQ,Audio CD,1,5,Machine Massiah,2008
Lethargy,B001HY4TRI,Audio CD,1,5,Purification,2009
TURBO,B001FAZYT6,Audio CD,1,5,Anthology 1980 - 2008,2008
LYDIAN SEA,B001B3W77Y,"Audio CD,Audio CD",1,5,Portraits Of Thought,1995
Children of Bodom,B0017U0AR0,Audio CD,1,5,Chaos Ridden Years - Stockholm Knockout,2008
Hasselvander Joe,B0016XR62U,Audio CD,1,5,Roadkill +Lady Killer,
,B0015XKFZQ,Audio CD,1,5,Paradox II: Collision Course,
Homo Twist,B0015HZA2K,"Audio CD,MP3 Music",1,5,Matematyk,2008
MacAbre,B00133KF2G,Audio CD,1,5,Sinister Slaughter / Behind the Wall of Sleep,2008
Sepultura,B0012CON6C,Audio CD,4,3.8,Beneath the Remains,2008
Lordi,B00127ORGI,Audio CD,1,5,Beast Loose in Paradise,2008
Apocalyptica,B0010NKSUI,Audio CD,1,5,S.O.S.,2008
Ancient,B000W04LM6,"Audio CD,MP3 Music,Vinyl",1,5,Eerily Howling Winds,
Apocalyptica,B000U55YN8,Audio CD,1,5,I'm Not Jesus Pt 2,2007
Dyecrest,B000TP5SM6,"Audio CD,MP3 Music",1,5,This Is My World,2007
Palehorse,B000OZ2APO,"Vinyl,MP3 Music,Audio CD",1,5,Amongst the Flock,2007
Powersurge,B000OWD7L8,"Audio CD,Audio, Cassette",1,5,Powersurge [Japan Import],1991
Mevyn,B000O591HY,"Audio CD,MP3 Music",1,5,Splintered Skies,2007
Helloween,B000M7FQS2,Audio CD,1,5,Better Than Raw,2007
Rush,B000LWYEJK,,1,5,Tom Sawyer,
Royal Hunt,B000JMJUPK,Audio CD,1,5,2006 Live,2006
Sepultura,B000GY8ZRK,"Audio CD,MP3 Music,Audio CD,Vinyl",1,5,Dante Xxi,2006
Mind's Eye,B000GH3CDE,"Audio CD,MP3 Music",1,5,Waiting for the Tide 2,2006
Crises,B000CE8UYC,Audio CD,1,5,Balance,2004
Vainglory,B000CDVZSG,"Audio CD,MP3 Music,Audio CD",1,5,2050,2001
Night Cloud,B000CDU4IS,"Audio CD,Audio CD",1,5,Defeated By the Innocents,2004
Boyd Scott Kulick,B000CAKORW,Audio CD,1,5,Strings of Sanity Marching from Mars,2005
Rob Byrd,B000CAH00G,"Audio CD,MP3 Music",1,5,Reaching Empyrean,2005
Sumo,B000CAGEXU,"Audio CD,MP3 Music",1,5,Entropy,2002
Shatterpoint,B000CAG9LW,"Audio CD,MP3 Music",1,5,Consequences [Explicit],2004
Ssri,B000CAE4C8,"Audio CD,MP3 Music",1,5,Go! Fight! Win!,2003
Lunatic Zoo,B000CA9K86,"Audio CD,MP3 Music",1,5,Insanity,2001
13even,B000CA3FBE,Audio CD,1,5,Handshakes & Casualties,2003
Ivory Knight,B000CA3DAM,"Audio CD,MP3 Music",1,5,Up From the Ashes,2003
The Kings Machine,B000CA2O1G,"Audio CD,MP3 Music",1,5,A State Of Mind, | 
Age of Silence,B000BCE87I,"Audio CD,MP3 Music",4,3.8,Complications-Trilogy of Intricacy Ep,
Nevermore,B000B63E06,Audio CD,1,5,This Goodless Endeavor,2005
Ram-Zet,B000AA4LGE,"Audio CD,MP3 Music",1,5,Intra,2005
Dimension X,B0009SY7WK,Audio CD,1,5,So This Is Earth,2005
Manticora,B0009K2TWS,Audio CD,1,5,Darkness With Tales to Tell,
Angst,B0007XMKTE,"Audio CD,MP3 Music",1,5,In Hoc Signo Vinces German,2005
Joop Wolters,B00078EW9A,"Audio CD,MP3 Music",1,5,"Speed, Traffic and Guitar-Accidents",2005
Comity,B0006OD19M,"Audio CD,MP3 Music",1,5,Deus Ex Machina As a Forgotten Genius,2006
Nightwish,B0002Y64F4,Vinyl,1,5,Wish I Had an Angel,
Sanctifica,B0002N8DSQ,"Audio CD,MP3 Music",1,5,In the Bleak Midwinter/Songs of Solomon, | 
Mind Key,B0002FR0WO,"Audio CD,MP3 Music",1,5,Journey of a Rough Diamond,2004
Evil Wings,B0001TZA3M,Audio CD,1,5,Shine in the Neverending Space,2004
Nightwish,B00016UZF8,Audio CD,1,5,3,
Project Alcazar,B00005QTCW,"Audio CD,MP3 Music",1,5,Reasons for a Decade,2016
Sherkan,B00005QSX8,Audio CD,1,5,Inner French,2001
Simon Says,B00005NIDI,Audio CD,1,5,Shut your breath 2001,
Lars Eric Mattsson,B00005MKRY,"Audio CD,MP3 Music",1,5,Electric Voodoo,2000
Byrd,B00005LZ20,"Audio CD,MP3 Music",1,5,Flying Beyond the 9,2001
Winterkill,B00005LAQ3,Audio CD,1,5,Taming the Wolves,2001
Savatage,B00005HWSS,Audio CD,1,5,Handful of Rain / Dead Winter Dead,2001
Full Tilt Boogies,B00005HO80,Audio CD,1,5,Mr Tambourine Man,2000
Ray DeTone,B00005B07V,"Audio CD,MP3 Music",1,5,Strange World,2001
,B00005AY1E,Audio CD,1,5,Peaceville Classic Cuts,
Lana Lane,B000056WFU,Audio CD,1,5,"Ballad Collection, Vol. 2",2001
Lana Lane,B0000564UT,Audio CD,1,5,Precious,1994
Franklin-Neumann Project,B00004YN8O,"Audio CD,MP3 Music",1,5,Machinery of the Gods,2000
Dub War,B00004WTLY,"Audio CD,MP3 Music",1,5,Strike It 1,1995
Tura Satana,B00004WRC0,Audio CD,1,5,Scavenger Hunt,1998
Savatage,B00004WFF3,Audio CD,1,5,ビリーヴ,1998
Nightwish,B00016UZEY,Audio CD,1,5,2,
Domain,B00013F6MI,"Audio CD,MP3 Music",1,5,Six Dimention,2004
Steve Vai,B0000QWYIU,Audio CD,1,5,Mystery Tracks-Archives 3,2003
P.O.D.,B0000DH93H,"Vinyl,Audio CD",1,5,Will You,2004
Condition Red,B0000B1JYL,Audio CD,1,5,II,2003
RC2,B0000AKPJP,"Audio CD,MP3 Music",1,5,Rc2,2004
Rhapsody,B000099BXX,"Audio CD,MP3 Music",1,5,Rhapsody,2001
,B000092ILR,Vinyl,1,5,Empire,
Queensrÿche,B000092IAS,Vinyl,1,5,Overseeing The Operation EP,
Ugly Kid Joe,B000091GK2,Audio CD,1,5,Busy Bee,
Angra,B00008OQSY,Audio CD,1,5,Rebirth World Tour,2003
Question of Honour,B00008LUMI,"Audio CD,MP3 Music",1,5,Bound,2003
Joop Wolters,B00008HTKK,"Audio CD,MP3 Music",1,5,Workshop,2003
Senator Flux,B00008FPMI,"Audio CD,Vinyl",1,5,The Criminal Special,1991
Backslash,B00006JYOR,Audio CD,1,5,Intention,2002
Dawn of Dreams,B00005RFKQ,Audio CD,1,5,Darklight Awakening,2001
The Gathering,B00004UCAK,Audio CD,1,5,Rollercoaster,2008
Ray DeTone,B00004TL56,"Audio CD,MP3 Music",1,5,Once More...With Feeling!,2003
PLANET X,B00004TAJ9,"Audio CD,MP3 Music",1,5,Planet X,2007
,B00004T0TY,Audio CD,1,5,Mercyful Tribute,
Lefay,B00004STXU,"Audio CD,MP3 Music",1,5,S.O.S.,2000
Pigheaded,B00004LN0N,Audio CD,1,5,Rock'n Roll Blood Digi,2000
Ileana Cotrubas,B000025WT1,Audio CD,1,5,Verdi - La Traviata - Highlights,1994
Megadeth,B000025U9F,Audio CD,1,5,Youthanasia + Hidden Treasures,
Judas Priest,B000025TF3,Audio CD,1,5,Der Stählerne Weg Von Judas Priest,2012
Dead Fucking Last,B0000248M6,Audio CD,1,5,Grateful,2004
Society's Finest,B000021YHA,"Audio CD,Audio CD",1,5,Private Conflicts and Suicides,2000
Dawn Of Dreams,B00000J7M5,Audio CD,1,5,Fragments,1999
Burst,B00000I2A1,Audio CD,1,5,Loss of Innocence,1997
Jester's March,B00000ASV6,Audio CD,1,5,Acts,2003
VOIVOD,B00000A5JX,"Audio CD,Vinyl",1,5,Nothing Face,1998
Wormhole Star,B000008QFU,Audio CD,1,5,Chicks Dig Scars,1995
Stratovarius,B00000746G,"Audio CD,MP3 Music",1,5,Father Time,
Helloween,B0000070UH,"Audio CD,Vinyl",1,5,I Don't Wanna Cry No More,
Angra,B000006Z3O,Audio CD,1,5,Freedom Call,
Va-Mobo Click,B000004CVD,Audio CD,1,5,Brand New Funk,1997
Various Artists,B000001H34,"Audio CD,MP3 Music",1,5,Black Mark Tribute,1997
Morgana Le Fay,B000001H0P,"Audio CD,MP3 Music",1,5,Knowing,1994
,6303592465,VHS Tape,1,5,Death Is Just Beginning 3 VHS,
King Kobra,B08FD3NVGJ,"Vinyl,MP3 Music,Audio CD",3,3.9,The Lost Years,2020
Tad Morose,B000024FKK,"Audio CD,MP3 Music",3,3.9,Mended Rhyme,2008
Nokturnal Mortum,B00005LQFT,"Audio CD,MP3 Music",13,3.5,Goat Horns,
Helloween,B00002DCXM,Audio CD,6,3.6,Pink Bubbles Go Ape,1999
Terry Hughes,6305738203,"DVD,VHS Tape",10,3.5,Fates Warning: Live at the Dynamo,
,630573819X,"VHS Tape,DVD",10,3.5,Fates Warning: Live at the Dynamo VHS,
Ninth Circle,B088VVPL7H,"Audio CD,MP3 Music",4,3.7,Echo Black,2020
Alchemist,B000CSUVPO,"Audio CD,MP3 Music",4,3.7,Austral Alien,2007
Helloween,B0000089KU,Audio CD,4,3.7,"Remix, Vol. 1",1998
Ivory Tower,B00004T8M4,"Audio CD,MP3 Music",3,3.8,Beyond the Stars,2000
Reaping Asmodeia,B09B1M3BW1,"Vinyl,MP3 Music,Audio CD",2,4,Darkened Infinity,2021
Agarthic,B09FTH3PYX,"Audio CD,MP3 Music",2,4,The Inner Side,2021
Heart Attack,B09YMNJS7L,Audio CD,2,4,Negative Sun Jewel Case,2022
Zodiak,B095GS5GZP,"Vinyl,MP3 Music,Audio CD",2,4,Sermons,2021
Unhuman Disease,B08P3H11WB,"Audio CD,MP3 Music",2,4,Glorification Of Satanas,2021
Wolverine,B00018U9OI,"Audio CD,MP3 Music",2,4,Cold Light of Monday,2004
Saille,B08X6KNFFQ,"Audio CD,MP3 Music",2,4,V,2021
Vomit Division,B08JLXYGV1,"Audio CD,MP3 Music",2,4,Hell in a Bottle,2020
,B079JPNTLL,"Audio CD,MP3 Music",2,4,Technicoloured Eyes,
Love History,B01K8LULQS,"Audio CD,Audio CD",2,4,Anasazi by Love History (2002-07-19),
Persona Non Grata,B001MEJXUQ,Audio CD,2,4,Shade In The Light,2017
Ironweed,B001FW8E5U,"Audio CD,MP3 Music",2,4,Indian Ladder,2008
Linea 77,B000EURHZM,"Audio CD,MP3 Music",2,4,Too Much Happiness,2006
Section A,B000ELJ3DK,"Audio CD,MP3 Music",2,4,Parallel Lives,2006
Nightwish,B000BO87BO,"Audio CD,Audio CD",2,4,Maximum Nightwish: The Unauthorised Biography Of Nightwish,2005
Space Odyssey,B000A2H7CC,Audio CD,2,4,Astral Episode,2005
Helloween,B0008GONCW,"Audio CD,Audio CD",2,4,Perfect Gentleman,
Society's Finest,B0002NRR92,"Audio CD,MP3 Music",5,3.6,"Love, Murder and a Three Letter Word",2004
Various Artists,B00006RTYC,Audio CD,2,4,Return of the Mountain King: A Tribute to Savatage,2000
Angra,B00004U8SQ,Audio CD,2,4,Holly Live,1997
,B00004TYMN,Audio CD,2,4,Magick Fire Music Ep (Limited Edition),
Attack,B000025NLN,Audio CD,2,4,Herico Feet,
Signs Ov Chaos,B000024NMB,"Audio CD,MP3 Music,Vinyl",2,4,Frankenscience,1996
Royal Hunt,B00000I5RF,Audio CD,2,4,Best Live,1999
Yearning,B00000B64L,Audio CD,2,4,With Tragedies Adorned,1997
Skyclad,B000006ZSG,Audio CD,2,4,Tracks From the Wilderness,
Riot,B000005KAB,"Audio CD,Audio CD",2,4,Angel Eyes EP,1997
Tool,B0BG9P4KPB,Audio CD,7,3.5,The Pepsi Challenge,2022
Lana Lane,B000CAGMDC,"Audio CD,MP3 Music",7,3.5,Queen of the Ocean,2005
Oratory,B00004YNB4,Audio CD,6,3.5,Illusion Dimensions,2000
Sikth,B0000DIGLA,"Audio CD,MP3 Music",4,3.6,Scent of the Obscence,2003
Kohllapse,B004ZN7BVE,"Audio CD,MP3 Music",6,3.5,Distant Mind Alternative,1999
Office of Strategic Influence,B002QAQ9UC,Audio CD,3,3.7,Blood,2009
I Am the Ocean,B000OONPJ0,"Audio CD,MP3 Music",4,3.6,& Your City Needs Swallowing,2007
By Night,B000HEWKTS,"Audio CD,MP3 Music",3,3.7,A New Shape,2006
Skyclad,B0000073UX,Audio CD,4,3.6,Jonah's Ark,
The Gathering,B000065TZK,"Audio CD,Audio CD",10,3.4,Almost a Dance,2003
In Flames,B000000H25,Audio CD,5,3.5,Black-Ash Inheritace,1997
Bobby Liebling & Dave Sherman Basement Chronicles,B097XD6JZR,"Vinyl,Audio CD",8,3.4,Basement Chronicles: Nite Owl,2022
Metal Majesty,B00022W53G,"Audio CD,MP3 Music",2,3.8,This Is Not a Drill,2004
Khallice,B000LXSSVE,"Audio CD,MP3 Music",3,3.6,The Journey,2014
Saga,B00000DBGN,Audio CD,7,3.4,How Do I Look,2004
Royal Hunt,B00000I5RE,Audio CD,4,3.5,Best,1999
Wolfgang Voigt,B00000GWZB,"Audio CD,MP3 Music",4,3.5,Sculpture,1999
Circles,B07F3PPT9C,"Vinyl,MP3 Music,Audio CD",15,3.3,The Last One,2018
Helloween,B0000070UL,Audio CD,2,3.7,Kids of Century 3 Tracks,1992
Tourniquet,B0000AGQ5F,DVD,5,3.4,Tourniquet - Ocular Digital [DVD],
Nightwish,B0002ADH4O,Audio CD,11,3.3,Angels Fall First,2004
Megadeth,B00000DQLI,"Audio CD,Vinyl",3,3.5,Sweating Bullets,1993
0k(Ill)'s,B079T7CVX4,"Audio CD,MP3 Music",3,3.5,0k Ill 's,
Children of Bodom,B000BM7UJG,"Audio CD,Vinyl",3,3.5,In Your Face,2005
King's X,B000AQKYQE,Audio CD,3,3.5,Box Set,2005
Sharon,B00004C4NM,Audio CD,3,3.5,Edge of Time,2000
Sculptured,B000031KE6,"Audio CD,MP3 Music",3,3.5,Apollo Ends,1999
Hades,B000025UQ1,"Audio CD,MP3 Music",3,3.5,Exist to resist,
Gothic Dolls,B002WF24DC,"Audio CD,MP3 Music",1,4,The Last Breath,
Cutterred Flesh,B09GBK55X3,"Audio CD,MP3 Music",1,4,Sharing Is Caring,2021
Arcturus,B000059R75,Audio CD,1,4,Cherubini: Medea,
Noltem,B09BGF971M,"Audio CD,MP3 Music",1,4,Illusions In The Wake,2022
Ekphrasis,B097SSBNZL,"Audio CD,MP3 Music",1,4,Weird Interbreeding,2021
,B097SPH632,"Vinyl,MP3 Music,Audio CD",1,4,Subversion,
King's Head,B08XL7ZCMK,"Audio CD,MP3 Music",1,4,The King's Head,2021
,B08NZBF694,Audio CD,1,4,Kings Of Steele,
Trash Heaven,B08D4CY76D,"Audio CD,Audio CD",1,4,4 Heads For A Crown,2020
Nemesium,B086B1H2Z4,"Audio CD,MP3 Music,Vinyl",1,4,Continua,2020
Dyscordia,B082BY5158,"Audio CD,MP3 Music",1,4,Delete-Rewrite,2020
Raging Fury,B07TLP9VQJ,Audio CD,1,4,Grotesque Masked Krusher,2019
Valborg,B07PL9ZRFZ,"Audio CD,MP3 Music",1,4,Nekrodepression,2019
Sol Negro,B07NRKM34F,"Audio CD,Vinyl",1,4,Of Darkness And Flames,2019
DREAMWALKERS INC.,B07NMMP866,"Audio CD,MP3 Music",1,4,First Re-Draft,2019
Age of Artemis,B07MX29X3Z,Audio CD,1,4,Monomyth,2019
HOT MAMA,B00T5C3OX4,"Audio CD,MP3 Music",1,4,Re Earth,2015
Bauhaus,B00741FEW2,"MP3 Music,Vinyl",1,4,She's In Parties (Picture Disc),1983
Leviathan,B004V9J5YS,"Audio CD,MP3 Music",1,4,"At Long Last, Progress Stopped to Follow",2011
A Cold Vein,B004F8FV9I,"Audio CD,MP3 Music",1,4,Everything Leads to Erosion,2006
CROWN THE LOST,B001TIQUJM,"Audio CD,MP3 Music",1,4,Blind Faith Loyalty,2009
Barnabas,B001GF7XV2,Audio CD,1,4,Feel the Fire + Little Foxes (2 albums on 1 CD),2004
Pleasure Maker,B001F0TSB6,"Audio CD,MP3 Music",1,4,Twisted Desire,2008
Savatage,B0012UVMW2,"Audio CD,Audio CD",1,4,Dead Winter Dead (2-CD),1995
Apostolum,B000NIIUJC,"Audio CD,MP3 Music",1,4,Anedonia,", et al."
Mind Key,B000HOJRA8,DVD,1,4,Habemus Poland: Live in Katowice,", et al."
Blindseven,B000CAKANU,"Audio CD,MP3 Music",1,4,Incisions [Explicit],2004
The Gak Omek,B000CA3PE6,"Audio CD,MP3 Music",1,4,Alien Eye,2004
Death And Taxes,B000BVRN3K,"Audio CD,MP3 Music",1,4,The Alaska 12 Expeditions,2004
Rammstein,B00083BJIG,Audio CD,1,4,Du Hast,1997
Wolfen Society,B00013MWZM,Audio CD,1,4,Conquer Divine,2003
Jarcrew,B0000DIGM5,"Audio CD,MP3 Music",1,4,Jarcrew,2003
TriPod,B0000CH8A6,Audio CD,1,4,Tripod,2003
Amorphis,B00009QRC2,Audio CD,1,4,Day of Your Beliefs,2004
Evergrey,B00008Q098,Audio CD,1,4,I'm Sorry,
Provenance,B000087DUS,"Audio CD,MP3 Music",1,4,Provenance : Still at Arms Length,2003
Easy Rider,B00006J40I,"Audio CD,MP3 Music",1,4,Regeneration,2002
,B00006J3TL,"Audio CD,MP3 Music",1,4,There Were Wires,
Arabesque,B00006CFI1,"Audio CD,MP3 Music",1,4,The Union,2002
Throat,B00005Y48R,"Audio CD,MP3 Music",1,4,Knievel Is Evil,2002
Uriah Heep,B00005O0WI,Audio CD,1,4,Rock Champions,2001
Kurgan's Bane,B000058AQD,"Audio CD,MP3 Music",1,4,Future Lies Broken,2000
Savatage,B0000566F6,Audio CD,1,4,Silence,
Doctor Nerve,B00004SWHW,"Audio CD,MP3 Music",1,4,Ereia,2000
Stratovarius,B00004RKLL,Audio CD,1,4,Best of Stratovarius/Best of N,
Stratovarius,B00004R5U8,Audio CD,1,4,Hunting High & Low,
Nightmare,B00003OOTQ,Audio CD,1,4,Astral Deliverance,2020
,B000025EL3,Audio CD,1,4,Turn of the Tide,
Royal Hunt,B00000JS53,"Audio, Cassette,MP3 Music,Audio CD",1,4,Land of Broken Hearts,1999
Shadowkeep,B00004YNB6,"Audio CD,MP3 Music",6,3.3,Corruption Within,2000
DREAM THEATRE,B00UW4G98G,"Audio CD,Vinyl",21,3.2,Puppies On Acid: Live At Rocky Point Palladium Warwick,2015
3,B00007BHFR,Audio CD,2,3.5,Half Life,2002
7Days,B08YQR3Z97,"Audio CD,MP3 Music",2,3.5,Into Forever Remixed & Remastered,2021
Deranged,B08NRQRQ8K,"Vinyl,MP3 Music,Audio CD",2,3.5,Rated-X,2020
Forsaken Age,B08J576PZS,"Vinyl,MP3 Music,Audio CD",2,3.5,Heavy Metal Nightmare,2020
Ankhara,B00BQSRIUU,Audio CD,2,3.5,ACORDES MAGICOS - HH VOL 9 - A,2013
Nightwish,B000BRI23O,"Audio CD,Audio CD",2,3.5,Wishbox Limited,
Lana Lane,B0007OE39I,Audio CD,5,3.3,Lady MacBeth,2005
Nightwish,B00006IT3V,"Audio CD,Audio CD",2,3.5,Wishmaster,2002
Riot,B00004T469,Audio CD,5,3.3,Sons of Society,1999
The Gathering,B0000279TY,"Audio CD,MP3 Music,Vinyl",2,3.5,Unspeakbale Cults,2007
Queensrÿche,B00000735B,Audio CD,2,3.5,約束の地‐プロミスト・ランド‐,
White Skull,B0001WU2XM,Audio CD,4,3.3,Xiii Skull,2004
Savatage,B000007UFA,Audio CD,3,3.3,Streets,1996
Lana Lane,B0002DSUJS,Audio CD,3,3.3,Return to Japan,2004
Luca Turilli,B00006HBQI,Audio CD,3,3.3,Demon Heart Ep,
