artist,asin,media,review_count,star_rating,title,year,
Final Curse,B001T46XI4,"Audio CD,MP3 Music",1,5,Constructing the Destructive,2009,
Old Wainds,B001SGEUV0,"Audio CD,MP3 Music",1,5,Death Nord Kult,2009,
Raise Hell,B001SGEURE,"Audio CD,MP3 Music",1,5,City of the Damned,2009,
Vassline,B001QTMSBI,"Audio CD,MP3 Music",1,5,Permanence,2009,
Miles Between,B001PCNZ8Q,Audio CD,1,5,Deceiver,2009,
Fatal Aggression,B001NXEX3S,Audio CD,1,5,Disrespect,1995,
Legions of Fire,B001LX4LGY,"Audio CD,MP3 Music",1,5,The Mark Of Power,2009,
And Hell Followed,B001J2SF0A,"Audio CD,MP3 Music",1,5,Domain,2008,
Witchking,B001J2SEUQ,Audio CD,4,3.8,Hands of Justice,2010,
Lethargy,B001HY4TRI,Audio CD,1,5,Purification,2009,
Chaoswave,B001GU04SQ,"Audio CD,MP3 Music",1,5,Dead Eye Dreaming,2010,
Dawn of Correction,B001GIWPLM,Audio CD,1,5,Dead Hand Control,2008,
Soulless,B001E5HLA2,Audio CD,1,5,The Darkening of Days,1999,
GENGHIS TRON,B001CVCAY0,Vinyl,1,5,Board Up The House Remixes Vol. 1,2008,
Trivium,B001C0U5DE,Audio CD,1,5,Crusade,2008,
,B001B9IHCC,"Audio CD,Audio CD",4,3.8,Thrash Metal Warriors,,
Kids Like Us,B001AYMMOW,"Audio CD,MP3 Music",1,5,80's Are Dead,2008,
Sweet Cobra,B0018RKV6W,"Audio CD,MP3 Music,Vinyl",1,5,Forever,2008,
Epidemic,B0017V5P6A,"Audio CD,MP3 Music",1,5,Quarantine Days,2009,
Anthrax,B0016LGB7I,Audio CD,1,5,Madhouse: Best of,2008,
Motörhead,B0016J681O,Audio CD,1,5,Hit Collection Edition,2008,
Soundgarden,B0016BAYO4,Vinyl,1,5,Spoonman,,
Orphan Hate,B0015I2OSC,Audio CD,1,5,Blinded By Illusions,2013,
Fate,B0013K37EC,"Audio CD,MP3 Music",1,5,Vultures,2008,
Annihilator,B0013HDYQQ,"Audio CD,Audio CD",1,5,Never Neverland,2008,
MacAbre,B00133KF2G,Audio CD,1,5,Sinister Slaughter / Behind the Wall of Sleep,2008,
Divinity,B0012E6R6O,"Audio CD,MP3 Music",1,5,Allegory,2008,
Sepultura,B0012CON6C,Audio CD,4,3.8,Beneath the Remains,2008,
Audiopain,B00127R7DS,"Audio CD,MP3 Music",1,5,1986,2005,
Ignitor,B000WZ8Y88,"Audio CD,MP3 Music",1,5,Roads of Bones,2008,
Nominon,B000WTNCR2,"Audio CD,MP3 Music",1,5,Terra Necrosis,2007,
Hellnation,B000VNPQNC,Audio CD,1,5,Dynamite Up Your Ass,,
Lymphatic Phelgm,B000VK7BJW,Audio CD,1,5,Lymphatic Phlegm: Wide Opened Thoraco-Abdominal Tract / Neuro-Visceral Exhumation: Bathed in Hecatombic Concoctions (Split CD), | ,
Till We Die,B000QEILVU,"Audio CD,MP3 Music",1,5,Pressing on,2007,
Time of the Wolf,B000QBW7LS,"Audio CD,MP3 Music",1,5,Time of the Wolf,2006,
Vendetta,B000PHX528,"Audio CD,MP3 Music,Audio CD,Vinyl",1,5,Hate,,
Metallica,B000O5BPF0,DVD,2,4.2,Metallica: Up Close and Personal,", et al.",
MANIFEST DESTINY,B000NVLE5Q,"Audio CD,MP3 Music",1,5,Within,2017,
Miss Daisy,B000NEUGNY,"Audio, Cassette,Vinyl",1,5,Pizza Connection,1988,
Ingrowing,B000NEGQ9M,Audio CD,1,5,Suicide Binary Reflections,,
Helloween,B000M7FQS2,Audio CD,1,5,Better Than Raw,2007,
Miles Between,B000LP5FJU,"Audio CD,MP3 Music",1,5,Who We Are & What We Were,2007,
Cassius,B000LE0T74,"Audio CD,MP3 Music",1,5,I Am Jim Jones,2007,
Fifty Caliber Kiss,B000KC6SYA,"Audio CD,MP3 Music",1,5,Armor Class Invincible,2007,
G.B.H.,B000JMKCFM,"Audio CD,MP3 Music,Audio CD",1,5,Fridge Too Far,2007,
Virus,B000IMVEQE,"Audio CD,MP3 Music",1,5,Caja Negra,2007,
End-Time Illusion,B000I1L4UG,"Audio CD,MP3 Music",1,5,So Below,2010,
ANGER AS ART,B000HT39O8,Audio CD,1,5,Callous & Furor,2014,
Face Down Dead,B000H9HJLM,Audio CD,1,5,Face Down Dead,2006,
,B000GWKQHO,Audio CD,1,5,"[ANTHRAX ""6 CD PACK""] Fistful Of Metal / Among The Living / Armed And Dangerous (bonus tracks) / I'm The Man (ep) / State Of Euphoria / Persistence Of Time ... {see product details}",,
Metallica,B000FVGMSS,DVD,2,4.2,Metallica Reflections DVD Book Set,,
Landmine Marathon,B000FUF8FW,"Audio CD,MP3 Music,Vinyl",1,5,Wounded,2006,
Odious Sanction,B000F036W4,Audio CD,1,5,Psychotically Enraged,2000,
Sudden Death,B000ERU7KC,"Audio CD,MP3 Music",1,5,Unpure Burial,2006,
Iron Age,B000EQ604U,"Audio CD,MP3 Music",1,5,Constant Struggle,2006,
Slayer,B000EMUI6A,Audio CD,1,5,God Send Death,,
,B000EE0BEM,Audio CD,1,5,"(2 DISC SET) BITTEN ""previously unreleased live album recorded on the 1990 Prime Evil tour"" / IN THE SIGN OF THE HORNS ""A Tribute To Venom""",,
Perzonal War,B000E0OFHU,"Audio CD,MP3 Music",1,5,When Times Turn Red,2006,
Racebannon,B000CEV4Q8,"Audio CD,MP3 Music",1,5,Inevitable Singles & Rarities 1997-2005,2005,
Struck Down,B000CCBBSG,"Audio CD,MP3 Music",1,5,Revolution,2006,
Venia,B000BRN1XU,"Audio CD,MP3 Music",2,4.2,In Our Weakness,2005,
Various Artists,B000AMU16Q,"Audio CD,MP3 Music",2,4.2,Armageddon Over Wacken Live 2004,2005,
Battletorn,B000AMJFNQ,"Vinyl,Audio CD",1,5,EVIL CHAINS,2005,
Searing 1,B000AMCZH4,"Audio CD,MP3 Music",1,5,Bloodshred,2006,
Non-Fiction,B000ALGZ7G,"Audio CD,MP3 Music,Audio CD",1,5,It's a Wonderful Lie,1993,
Angelville,B0009ZE8TK,"Audio CD,MP3 Music",1,5,We Are the Wolves,2005,
Cock and Ball Torture,B0009QMU7Q,Audio CD,1,5,"Cock and Ball Torture: Big Tits, Big Dicks / Last Days Of Humanity: Choked in Anal Mange Split", | ,
Venom,B0009PVZEQ,"Audio CD,MP3 Music",1,5,Choose Your Poison,2005,
Racebannon,B0009JE5N0,"Audio CD,MP3 Music",1,5,First There Was the Emptiness,2005,
Hemdale,B0009H7RG4,Audio CD,1,5,In the Name of Gore,,
.Nema,B0009ESQPS,"Vinyl,Audio CD",1,5,Bring Our Curses Home,1999,
A Perfect Murder,B000784WFE,Audio CD,1,5,Rehearsal,2005,
Rage,B000657M2I,Audio CD,1,5,From the Cradle to the Stage,2004,
The Black,B0002N8SMM,Audio CD,1,5,Peccatis Nostris / Capistrani Pugnator,2020,
Onslaught,B0002N6AL8,Audio CD,1,5,Storm & Brilliance,2005,
Fat Day,B0002KQOJE,"Audio CD,MP3 Music,Vinyl",1,5,Fat Day : Unf! Unf!,2004,
Summer Dying,B0002KO8MO,Audio CD,1,5,One Last Taste of Temptation,2003,
G.B.H.,B0002ERX3Q,Audio CD,1,5,Cruel & Unusual,2004,
Christian Decamps & Fils,B00026WSS4,"Audio CD,MP3 Music",1,5,Juste Une Ligne Bleue,2005,
Vírus,B000268OYG,Audio CD,1,5,Vivo Obras 1986,", et al.",
Mark Gallagher,B0001K2LEC,DVD,8,3.6,Raven: For the Future [DVD],", et al.",
Necronomicon,B0001AW0QG,Audio CD,1,5,Sacred Medicines,2004,
Metallica,B00014NBYC,Audio CD,1,5,Unnamed Feeling 2,2004,
Carcass,B0000W3ZBE,Audio CD,1,5,Tribute,2007,
Forbidden,B0000E6GPU,"Audio CD,MP3 Music",1,5,Tha Only Child,2003,
Sodom,B0000DJW4J,Audio CD,1,5,One Night in Bangkok,2003,
Word Salad,B0000DEQ6Q,"Audio CD,Vinyl",1,5,Death March 2000,2002,
Sacred Steel,B0000AL2U9,Audio CD,1,5,Reborn in Steel / Wargods of Metal / Bloodlust,2004,
Soulless,B0000A01M6,"Audio CD,MP3 Music",1,5,Agony'S Lament,,
Bathory,B0000A01LK,Audio CD,1,5,Jubileum Vol. II,2015,
Legen Beltza,B00009WVRY,"Audio CD,MP3 Music",1,5,Insanity,2003,
Venom,B00009KHXS,Audio CD,1,5,Witching Hour - Best of,,
NDE,B00008UAOJ,"Audio CD,MP3 Music",1,5,End of Trust,2003,
Sodom,B00008FPNT,"Audio, Cassette,Audio CD",1,5,Mortal Way of Life,,
Xentrix,B00008FPM8,"Audio, Cassette,Vinyl",1,5,Ghost Buster,1990,
Coroner,B00008FH7S,Audio CD,1,5,Punishment for Decad,1990,
Kat,B00008FB1T,"Vinyl,Audio, Cassette",1,5,Do You Wanna Go Party,1993,
Metallica,B00008F0MQ,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",1,5,Metallica,1991,
Morbid Angel,B00006YXKA,"Audio CD,Vinyl",1,5,Blessed Are Sick,2008,
Fuel,B00006IL4C,Audio CD,1,5,Sunburn,1998,
Reprisal,B000066HIU,"Audio CD,MP3 Music,Vinyl",1,5,Mailorder Knife Set,2002,
Hellnation,B000063IT9,Audio CD,1,5,Thrash Wave,2002,
Suicidal Tendencies,B00005YT1D,Vinyl,1,5,Possessed to Skate,2000,
Vader,B00005R5YZ,Audio CD,1,5,Armageddon,,
Bathory,B00005QC6F,"Audio CD,Audio CD",1,5,Hammerheart,2001,
,B00005OC1U,Audio CD,1,5,Twisted forever-A tribute to,,
Crass,B00005LEVW,Audio CD,1,5,You'll Ruin It for Everyone,2001,
Venom,B00005A97E,Audio CD,1,5,Archive,2001,
Acid Drinkers,B000058BBE,Audio CD,1,5,Broken Head,,
Various Artists,B000050HYN,Audio CD,1,5,Million Family March,2000,
Pretty Maids,B0000509J2,Audio CD,1,5,Carpe Diem,2003,
Anthrax,B00004YZUB,Audio CD,1,5,Sounds of White Noise,,
Various Artists,B00004WIQ1,"Audio CD,MP3 Music",1,5,Immortalised,2000,
Mrs. Hippie,B00004TBUQ,Audio CD,1,5,Lotus,,
Head of David,B000026ZMJ,Audio CD,1,5,Seed State,2001,
Misery Loves Co.,B000024LEJ,Audio CD,1,5,Happy?,1996,
Necrosanct,B0000245CF,"Audio CD,MP3 Music",1,5,Incarnate,1994,
Nuclear Assault,B000021YPU,"Audio, Cassette,Vinyl",1,5,Brain Death,1990,
Gutrix,B00000K33P,Audio CD,1,5,Mushroom Songs Mercyful Fate,1999,
Venom,B00000JZNY,Audio CD,1,5,Live 96,1999,
Various Artists,B00000JTBH,Audio CD,1,5,Ultimate Punk,1999,
Fear Factory,B00000IBAY,Audio CD,1,5,Resurrection,,
Krigshot,B00000GBRZ,"Audio CD,Vinyl",1,5,Maktmissbruakare,1999,
Motorhead,B00000G2C7,Audio CD,1,5,Three Classic Albums : Overkill/Bomber/Ace of Spades,1998,
Slaughter House,B00000EYS5,"Audio, Cassette,Vinyl",1,5,Slaughter House,1990,
Murphy's Law,B00000ESYY,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",1,5,Murphy's Law,,
Va-Metal Mayhem,B00000ESQN,"Audio, Cassette,MP3 Music,Audio CD",1,5,Metal Mayhem,1993,
Motörhead,B00000EJDD,"Audio, Cassette",1,5,Play It Loud Best of Motorhead,1995,
Artillery,B00000E7GW,Audio CD,1,5,Terror Squad / Fear of Tomorrow,1985,
Helloween,B00000E0FF,Audio CD,1,5,Th Best the Rest the Rare,,
Sacred Reich,B00000DJVC,Audio Cassette,1,5,A Question,1991,
,B00000DJS2,Audio Cassette,1,5,Sad But True / So What,,
Jester's March,B00000ASV6,Audio CD,1,5,Acts,2003,
VOIVOD,B00000A5JX,"Audio CD,Vinyl",1,5,Nothing Face,1998,
Various Artists,B000008LKA,"Audio CD,Audio, Cassette",2,4.2,Thrash & Burn,1993,
Various Artists,B000008KSL,Audio CD,1,5,Skull Crushers,1993,
The Great Kat,B000008G6D,"Audio CD,Audio, Cassette",1,5,Do You Wanna Go Party,1993,
VARIOUS,B0000075JR,"Audio CD,Audio, Cassette",1,5,Pure Noise,1995,
Helloween,B0000070UH,"Audio CD,Vinyl",1,5,I Don't Wanna Cry No More,,
Pablo Carcamo,B000006KC0,"Audio CD,Vinyl",1,5,Mi Chiloe,1994,
Va-Mobo Click,B000004CVD,Audio CD,1,5,Brand New Funk,1997,
Sepultura,B000002CSO,Audio CD,1,5,Refuse/Resist / Crucificados Pelo Sistema,1994,
Morganfields,B00000228O,Audio CD,1,5,Thrash Waltz,1995,
G.B.H.,B000001MBJ,Audio CD,1,5,Clay Punk Singles Collection,1995,
G.B.H.,B000001MBA,"Audio CD,Vinyl,Audio, Cassette",1,5,Diplomatic Immunity,1995,
Various Artists,B000001CA5,Audio CD,1,5,"Metalmeister, Vol. 2",1997,
Metallica,B0000011R5,Audio CD,1,5,"Interviews, Vol. 2",1992,
G.B.H.,B000000P6J,"Audio CD,MP3 Music",1,5,Punk Junkies,1997,
Venom,B000000H2J,Audio CD,1,5,Second Coming Live at Dynamo 1996,1997,
Motörhead,B0000005VR,"Audio CD,Vinyl",1,5,Stone Dead Forever,1997,
Motörhead,B0000005SI,"Audio CD,Audio, Cassette",1,5,Jailbait,1999,
Various,8881631164,Audio CD,1,5,E Tu Vivrai Nel Terrore,1998,
,6304745702,VHS Tape,1,5,Napalm Death: Live Corruption VHS,,
,6301959892,VHS Tape,1,5,Sabbat:End of the Beginning VHS,,
,6301910443,"VHS Tape,VHS Tape",1,5,Napalm Death - Live Corruption [VHS],,
,6301910435,VHS Tape,1,5,Live 90 [VHS],,
Motörhead,B001BP4KCC,Audio CD,14,3.5,Live: Motorhead,2008,
Divine Empire,B001QRJ534,"MP3 Music,Audio CD",5,3.7,Doomed to Inherit,2000,
Christian Death,B0000021OJ,"Audio CD,Vinyl,Audio, Cassette",5,3.7,Past Present & Forever,1994,
Intruder,B0000253RQ,Audio CD,3,3.9,Dangerous Night,2006,
M.O.D.,B000008N7M,"Audio CD,Audio, Cassette",7,3.6,Devolution,1994,
Various Artists,B0002UJJZU,Audio CD,7,3.6,Blackest Album 4: Tribute to Metallica / Various,2004,
Mendeed,B000MCH5OK,"Audio CD,MP3 Music",7,3.6,Dead Live By Love,2007,
,6302597501,"VHS Tape,DVD",11,3.5,"A Year & A Half in the Life of Metallica, (Part 1) [VHS]",,
Protector,B08GPK7V5G,"Audio CD,MP3 Music,Vinyl",6,3.6,Misanthropy Slipcase Edition + Poster,2020,
Various Artists,B000BNX5L2,Audio CD,6,3.6,Hip Hop Tribute To Metallica,2005,
Helloween,B00002DCXM,Audio CD,6,3.6,Pink Bubbles Go Ape,1999,
Helloween,B0000089KU,Audio CD,4,3.7,"Remix, Vol. 1",1998,
Domination,B000AV47TE,"Audio CD,MP3 Music",9,3.5,Tribute to Pantera,2005,
,B0000DET38,Audio CD,9,3.5,Anthrax and the History of Thrash Metal,,
Moonspell,B0009G3C3M,DVD,3,3.8,Metalmania 2004,", et al.",
Christian Death,B00000JXSH,Audio CD,8,3.5,Sex Drugs & Jesus Christ,1999,
"ROZSA,MIKLOS",B000003XO7,"Audio CD,MP3 Music",2,4,Sodom and Gomorrah: Original Soundtrack Recording,1993,
Murphy's Law,B000005VQW,"Audio CD,Audio, Cassette",8,3.5,Murphy's Law / Back With a Bong,,
The Moshketeers,B003XGW4NO,Audio CD,2,4,The Downward Spiral,2010,
Denial Fiend,B000VKKUHW,"Audio CD,MP3 Music",5,3.6,They Rise,2007,
A.R.G.,B07Z74DLJM,"Vinyl,MP3 Music,Audio CD",2,4,Entrance,2019,
DEFIATORY,B07CPDKQ1Q,"Audio CD,MP3 Music",2,4,Hades Rising,2018,
REIGNSAW,B06XDD1SHY,"Vinyl,MP3 Music,Audio CD",2,4,Reignsaw,2017,
CEREBRAL FIX,B01N0MAY2M,"Audio CD,MP3 Music",2,4,Disaster Of Reality,2016,
KETZER,B01AOOBYOM,"Vinyl,MP3 Music,Audio CD",8,3.5,Starless,2016,
TRAITOR,B00R5AI5OQ,"Audio CD,MP3 Music,Vinyl",8,3.5,Thrash Command,2015,
Arise and Ruin,B001O9CQZS,"Audio CD,MP3 Music",2,4,Night Storms Hailfire,2009,
Dodsferd,B000LXSSU0,"Audio CD,MP3 Music",2,4,Fucking Your Creation,", et al.",
Perzonal War,B000F1ILL4,Audio CD,2,4,Different Faces,2009,
Madball,B000AA7D96,Audio CD,2,4,Lagacy,2007,
Helloween,B0008GONCW,"Audio CD,Audio CD",2,4,Perfect Gentleman,,
Spitfire,B00022FWZE,"Audio CD,Vinyl",2,4,The Slideshow Whiplash,2015,
Over Kill,B00006JTGV,"Audio CD,MP3 Music",2,4,Then & Now,2002,
Anvil,B00005ALH9,"Audio CD,MP3 Music",5,3.6,Plenty of Power,2001,
Thanatos,B000056PQ9,"Audio CD,MP3 Music,Vinyl",2,4,Angelic Encounters,2001,
Cre8or,B0000564T7,Audio CD,2,4,Best,1996,
Bride,B00004T22Q,Audio CD,2,4,The Best of Bride,2000,
Exciter,B000008FFY,Audio CD,2,4,Violence & Force / Heavy Metal Maniac,,
Skyclad,B000006ZSG,Audio CD,2,4,Tracks From the Wilderness,,
Motörhead,B000006O1E,"Audio, Cassette,Audio CD",2,4,Motorhead Today,1999,
Christian Death,B000001Q1F,"Audio, Cassette,Audio CD",2,4,Decomposition of Violets - Live in Hollywood,1991,
G.B.H.,B000001MBD,Audio CD,2,4,Charged Gbh: Clay Records,1992,
,6301766105,VHS Tape,2,4,"3-Way Thrash: Candlemass, Dark Angel, and D.A.M. - Live at the Hammersmith Odeon 10/04/89 VHS",,
Blood Red Throne,B00070Q8A4,"Audio CD,MP3 Music,Audio CD",17,3.4,Affiliated with Suffering,2009,
Metallica,B00009QG8T,DVD,7,3.5,Dark Souls: Unauthorized,,
Venom,B00000BIL9,Audio CD,7,3.5,In Memorium: 1981-1994,1998,
Last Crack,B000KF0H4E,"Audio CD,Vinyl,Audio, Cassette",3,3.7,Sinister Funkhouse #17,2007,
Motörhead,B000PMFV8O,Audio CD,3,3.7,Collections,2007,
Diesel Theory,B000CAJSBA,"Audio CD,MP3 Music",3,3.7,Diesel Theory,2007,
Artillery,B00003E45L,"Audio CD,MP3 Music",3,3.7,Back,2003,
Possessed,B000008JJ9,Audio CD,3,3.7,Victims of Death-Best of,1992,
M. Carcassi,B000007VBH,Audio CD,3,3.7,Best of: Carcass,1997,
Slayer,B0000073VI,Audio CD,6,3.5,Undisputed Attitude,,
Skyclad,B0000073UX,Audio CD,4,3.6,Jonah's Ark,,
Korn,B006MOID0C,"Audio CD,Vinyl",11,3.4,Got The Life,1998,
D.I.,B00166QJ16,DVD,5,3.5,Suburbia Sessions 1983,,
Metallica,B000LRYT2W,DVD,5,3.5,Master of Puppets: Rock Milestones,,
Metallica,B000CRSFBW,DVD,46,3.3,Metallica: Kill 'Em All to St. Anger - The Ultimate Critical Review [DVD],,
Anthrax,B000CS2PP8,"Audio CD,Audio CD",2,3.8,Nothing,,
,6301766091,VHS Tape,2,3.8,Handle With Care VHS,,
Deliverance,B0049VGS52,Audio CD,3,3.6,Temporary Insanity Tribute to Deliverance,2010,
Call The Paramedics,B0010V55V2,"Audio CD,MP3 Music",3,3.6,You Better Bring a Helmet,2010,
NUCLEAR ASSAULT,B000SKKCVY,DVD,3,3.6,Nuclear Assault - Radiation Sickness: Live At The Hammersmith Odeon 1987,,
Khallice,B000LXSSVE,"Audio CD,MP3 Music",3,3.6,The Journey,2014,
Devastation,B0002FHR2C,"Audio CD,MP3 Music",3,3.5,Violent Termination,1987,
,B00004KFER,"Audio CD,MP3 Music,Vinyl",3,3.6,Emperial Live Ceremony,,
A Plea for Purging,B000V9KERO,"Audio CD,MP3 Music",7,3.4,A Critique of Mind and Thought,2007,
Venom,B00004SDQZ,Audio CD,4,3.5,Court of Death,2000,
Overdose,B00000IJUG,"Audio CD,MP3 Music",4,3.5,Circus of Death,1999,
Tidfall,B001DXBVFQ,Audio CD,4,3.5,Nucleus,2008,
G.B.H.,B0007PLYZI,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",4,3.5,City Baby Attacked By Rats,2005,
Conflict,B00005AY1B,"Audio CD,MP3 Music",4,3.5,Live in Japan,2001,
Helloween,B0000070UL,Audio CD,2,3.7,Kids of Century 3 Tracks,1992,
Spitfire,B00000IKIL,"Audio CD,MP3 Music",11,3.3,The Dead Next Door,1999,
Runemagick,B086BBX73C,"Audio CD,MP3 Music",3,3.5,Enter The Realm Of Death,2020,
Corrosion Of Conformity,B000P1KP4K,Audio CD,3,3.5,Extended Versions,2007,
Megadeth,B00000DQLI,"Audio CD,Vinyl",3,3.5,Sweating Bullets,1993,
Inked in Blood,B000V9KEQU,"Audio CD,MP3 Music",3,3.5,Sometimes We Are Beautiful,2007,
Ten Jinn,B000222XE2,"Audio CD,Kindle,Paperback",3,3.5,Alone,2004,
Pacifier,B00006HCR5,Audio CD,3,3.5,Pacifier,2003,
Motor Humming,B00002EQ89,"Audio CD,MP3 Music",3,3.5,Musical Aluminum,1999,
G.B.H.,B00000J7WW,Audio CD,3,3.5,Punk Rock Hits,1999,
Anthrax,B007RYSWFC,"Audio CD,Vinyl",9,3.3,Icon,2012,
Burzum,B005AXTDWI,,9,3.3,Hlioskjalf,2005,
Slayer,B0BJY9J5WQ,Audio CD,1,4,The Hellish Years,2022,
Suicide Queen,B09ZYLZK29,"Audio CD,MP3 Music",1,4,Nymphomaniac,2022,
Necronomicon,B07G1YVH21,"Audio CD,MP3 Music,Vinyl",1,4,Unleashed Bastards,2018,
Stygian Shore,B09FC9ZYVM,Audio CD,1,4,Ultra Psychic Nightmares,2021,
DEATHSTORM,B07BF5SQZX,"Audio CD,MP3 Music,Vinyl",1,4,Reaping What Is Left,2018,
Va-Possessed,B000005DBK,Audio CD,1,4,"Possessed: Nettwerk Compilation, Vol. 4",1993,
Kill Ritual,B0BCCVC256,"Vinyl,MP3 Music,Audio CD",1,4,Kill Star Black Heart Dead Hand Pierced Heart,2022,
Protector,B09HVW6W3L,Vinyl,1,4,Golem (Fire,2021,
SPEED COMMAND (スピード・コマンド),B08XWVZ74H,"Audio CD,MP3 Music",1,4,Vestiges of Peace,2021,
DARK FUNERAL,B08VY8QNFP,Vinyl,1,4,Unchain My Soul Shaped Picture,2021,
Witchtrap,B08VY76TNP,"Audio CD,MP3 Music",1,4,Witchtrap,2021,
Mastery,B08M5QXGTW,"Audio CD,MP3 Music",1,4,Severing the Earth,,
Witchtrap,B08L2MM5ND,"Vinyl,MP3 Music,Audio CD",1,4,Evil Strikes Again,2020,
Redeemer,B08HGTT33V,Vinyl,1,4,The Light Is Struck,2020,
NOTHEIST,B07RD3HJLG,"Audio CD,MP3 Music",1,4,Notheist,2019,
Athrox,B07JYRGTTS,"Audio CD,MP3 Music",1,4,Through The Mirror,2018,
Thrash Bombz,B07H62ZCPG,"Audio CD,MP3 Music",1,4,Prisoner Of Disaster,2018,
Septekh,B07D4ZSW43,"Audio CD,MP3 Music",1,4,Pilgrim,2018,
NEMECIC,B073W38BW4,"Audio CD,MP3 Music",1,4,Deathcantation,2017,
RAW,B019DACVQS,"Audio CD,MP3 Music",1,4,Battalion Of Demons,2016,
WOLFWOLF,B00GZALWGA,"Vinyl,MP3 Music,Audio CD",1,4,Homo Homini Lupus,2015,
Haemorrhage,B0096085SO,Audio CD,1,4,Emetic Cult (Picture Disc),2009,
Dimmu Borgir,B006PX6DB6,Vinyl,1,4,Gateways (Picture Disc),2010,
Ministry,B006NU2VKS,Vinyl,1,4,I'm Falling,1981,
Corrosion Of Conformity,B005C8RG5C,"Vinyl,Audio, Cassette",1,4,Six Songs With Mike Singing: 1985,,
,B003ZKHEGA,"Audio CD,MP3 Music",1,4,Wasteland Chronicles,,
Lifend,B003K0ZQGA,"Audio CD,MP3 Music,Audio CD",1,4,Inner Scars,2004,
Black Widow.=Tribute=,B003DLSMIU,Audio CD,1,4,King of the Witches,2000,
Motörhead,B001Q7057O,Audio CD,1,4,Steel Box Collection: Greatest Hits,2009,
Aborted,B001KS97B4,Audio CD,1,4,Slaughter & Apparatus / Strychnine,2008,
The Haunted,B001DEKIVI,Audio CD,1,4,Versus,2008,
Metallica,B001BKVWL4,Audio CD,1,4,Mission Metallica Platinum,2008,
Ghostlimb,B00197U0MQ,"Audio CD,MP3 Music",1,4,Bearing & Distance,2008,
Injustice,B001932MO4,Audio CD,1,4,Melancholeric,2008,
It's Casual,B0011U50K8,"Audio CD,MP3 Music,Vinyl",1,4,New Los Angeles,2008,
Hayaino Daisuki,B0011F0ZRG,Audio CD,1,4,Headbanger's Club Dang erous Fire,2008,
Fight,B0010SGSZM,Audio CD,1,4,K5: War of Words Demos,2008,
Scent of Flesh,B000O17940,"Audio CD,MP3 Music",1,4,Deform in Torture,2009,
,B000NJ9W4I,Audio CD,1,4,Ready for Boarding,,
Various Artists,B000MM1EVU,Audio CD,1,4,Regress Classics 1,2007,
,B000LXUAGA,"Vinyl,Audio CD,Vinyl",1,4,Bring The Noise,,
Torn Asunder,B000I1L3UM,"Audio CD,MP3 Music",1,4,Recollections,2005,
Evildoer,B000FOPPPQ,Audio CD,1,4,Terror Audio,2006,
Sodom,B000F4LKUA,Audio CD,1,4,Code Red/Ich Glaub Nicht An Den,2006,
Annihilator,B0007NB9J6,Audio CD,1,4,Carnival Diablos / Waking the Fury,2007,
Valiance,B0002NGRGG,"Audio CD,MP3 Music",1,4,Wayfaring,2002,
Tenebre,B0002NGDYM,"Audio CD,MP3 Music",1,4,Xiii,,
Christian Death,B0000YECO6,Audio CD,1,4,Prophecies,2004,
Blood Red Throne,B00006IXHW,Audio CD,1,4,Taste for Butchery,2002,
Dragon,B000064MHZ,Audio CD,1,4,Scream of Death,1991,
Ian Parry,B00005MIDO,Audio CD,1,4,Continuum in Extremis,,
Sodom,B00005GD6L,Audio CD,1,4,Sodomania,,
Anti Cimex,B000056YVL,Audio CD,1,4,Absolut Country of Sweden,2002,
Various Artists,B00004TCOT,Audio CD,1,4,Extreme Heaviness,2000,
Nora,B00003TFRS,Audio CD,1,4,Kill You for a Dollar,1999,
Alex Marquez,B00003ETDZ,Audio CD,1,4,The Big Showdown,2000,
Anvil,B000028DZ3,Audio CD,1,4,Classix Shape Edition,2000,
Deviated Instinct,B000026TCC,Audio CD,1,4,Re-Opening Old Wounds,1994,
Dead Head,B00000JOIC,"Audio CD,MP3 Music",1,4,Kill Division,1999,
Death,B00000EJ62,Audio Cassette,1,4,Spiritual Healing,1990,
Christian Death,B000008PEI,"Audio CD,MP3 Music",1,4,Death in Detroit,1995,
Various Artists,B000008GDI,Audio CD,1,4,Hardcore Holocaust 2: Peel Sessions,1991,
Head of David,B0000070T0,"Audio CD,Vinyl",1,4,Head of David,,
Bad Brains,B0000059X1,Audio CD,1,4,New York Thrash,", et al.",
Freddie Hubbard,B0000000WE,Audio CD,1,4,Freddie Hubbard at Jazz Jamboree Warszawa '91: A Tribute to Miles,2000,
,630385494X,VHS Tape,1,4,Live [VHS],,
,6302186196,VHS Tape,1,4,Attack of the Killer B's [VHS],,
,6301910419,VHS Tape,1,4,Death Or Glory Tour Live [VHS],,
Deathhammer,B00WL8J596,"Audio CD,MP3 Music,Vinyl",7,3.3,Evil Power,2015,
Flotsam and Jetsam,B00026L7ZE,DVD,7,3.3,Flotsam and Jetsam - Live in Phoenix,,
Metallica,B0009OORE2,Audio CD,3,3.4,Metallica Collector's Box,,
The Virus,B09WCQFHG7,"Vinyl,MP3 Music,Audio CD",2,3.5,Force Recon,2022,
Pantera,B000057OHT,Audio CD,2,3.5,I'm Broken 1,1994,
