artist,asin,media,review_count,star_rating,title,year,
Friends,B07SHMP82P,"Audio CD,Audio CD",2,4.5,Friends Fragile (Cd),,
Infestus,B07SG7WNVK,"Vinyl,MP3 Music,Audio CD",2,4.5,"The Reflecting Void (12"" Gatefold LP)",,
Dead Register,B07RX1SF1C,"Vinyl,MP3 Music,Audio CD",2,4.5,"Fiber (12"" LP)",,
Antarktis,B07R5KFZS2,"Audio CD,MP3 Music,Audio CD",2,4.5,Antarktis Ildlaante (DIGIPAK CD),,
Fetal Disgorge,B07JQ8LSN4,"Audio CD,MP3 Music",2,4.5,"Rape, Degrade, Mutilate",2013,
Atrocious Abnormality,B079ZPQRVW,"Audio CD,MP3 Music",2,4.5,Forged in Disgust,2016,
Nyss,B07776NT7L,"Vinyl,Audio CD",2,4.5,Princesse Terre,,
Analepsy,B072WKJ5M6,"Audio CD,MP3 Music",2,4.5,Dehumanization by Supremacy,2015,
Ataraxie,B01A09P9T2,Audio CD,2,4.5,Slow Transcending Agony,2015,
Mutiilation,B017DZMZIO,"Audio CD,MP3 Music",2,4.5,Mutiilation: Hail Satanas We Are The Black Legions [EP],1994,
DYING OUT FLAME,B00QKPCU48,"Audio CD,MP3 Music",2,4.5,Shiva Rudrastakam,2017,
VARIOUS ARTISTS,B00NVWRB5Q,Audio CD,2,4.5,Sound of Mystery / Various,2014,
Medic Vomiting Pus,B00IZZDYZ0,"Audio CD,MP3 Music",2,4.5,Thoracoabdominal Viscerectomy,2014,
Resurrection,B00IHOB44C,"Audio CD,Audio CD",2,4.5,Soul Descent,2014,
Aeons Confer,B00HDUZYNS,"Audio CD,MP3 Music",2,4.5,Symphonies Of Saturnus,2013,
HAIL OF BULLETS,B00FA7JS1A,"Vinyl,MP3 Music",2,4.5,III the Rommel Chronicles,2013,
Emergency Gate,B00DV75JBE,"Audio CD,MP3 Music",2,4.5,Rewake,2013,
Degradead,B00DU3YI52,"Audio CD,MP3 Music",2,4.5,The Monster Within,", et al.",
Pentagram,B006RDIMZ4,Vinyl,2,4.5,If The Winds Would Change,2011,
Lock Up,B00553X2YS,Audio CD,2,4.5,Necropolis Transparent,2011,
Arkan,B004WLXTQA,Audio CD,2,4.5,Salam,2011,
A Traitor Like Judas,B004WGPLWK,"Audio CD,MP3 Music",2,4.5,Lifetimes,2011,
Soundgarden,B004P2ZRLQ,"Audio CD,Vinyl",2,4.5,Rusty Cage (Special Poster Edition and Etched Disc),1992,
Horrified,B004KZPFWO,"Audio CD,MP3 Music,Vinyl",2,4.5,Deus Diabolus Inversus,2011,
Altered Aeon,B004KZPFQU,"Audio CD,MP3 Music,Audio CD",2,4.5,Dispiritism,2011,
Windham Hell,B004KKYH4G,"Audio CD,MP3 Music,Audio CD",2,4.5,Reflective Depths Imbibe,2011,
Zenithrash,B004J4G9JO,Audio CD,2,4.5,Restoration Of The Samurai World,2011,
Absurd2,B004GLGLMU,"Audio CD,MP3 Music",2,4.5,Absurd2,2004,
Oathean,B004DAWKVK,"Audio CD,MP3 Music",2,4.5,Fading Away Into the Grave of Nothingness,,
Lightforce,B0047IG9EW,Audio CD,2,4.5,The Best Of:Mortification's Beginnings, | ,
Population Reduction,B003T1KLJ2,"Vinyl,MP3 Music",2,4.5,Each Birth a New Disaster,2010,
Quo Vadis,B003OCM3RY,"Audio CD,MP3 Music,Audio CD",2,4.5,Infernal Chaos,2010,
Noctiferia,B003O5MP1A,"Audio CD,MP3 Music",2,4.5,Death Culture,2010,
Cerebrum,B002U361LM,Audio CD,2,4.5,Spectral Extravagance,2009,
Gnaw Their Tongues,B002D5Z95G,"Vinyl,MP3 Music,Audio CD",2,4.5,All the Dread Magnificence of Perversity [Vinyl],,
Bergraven,B0029LJACM,Audio CD,2,4.5,Till Makabert Vasen,2009,
Funeral Pyre,B0020SQ3AQ,"Audio CD,MP3 Music",2,4.5,December,2009,
Soulgate's Dawn,B001SGF8SE,"Audio CD,MP3 Music",2,4.5,Messiah,2009,
Decrepitaph,B001RJBUPM,"Audio CD,Vinyl",2,4.5,Condemned Cathedral,2008,
Descending,B001NDR50G,Audio CD,2,4.5,ENTER ANNIHILATION +bonus,2009,
Unreal City,B001INZ7J2,"Audio CD,MP3 Music",2,4.5,Ephemeral Subsistence,2008,
Crowpath,B001HEILVI,"Audio CD,MP3 Music",2,4.5,One With Filth,2008,
As Eden Burns,B001GJ30VA,"Audio CD,MP3 Music",2,4.5,The Great Celestial Delusion,2008,
Tecumseh,B001ECFQOS,"Vinyl,Audio CD",2,4.5,Avalanche and Inundation,2008,
ABACINATE,B0019LZ5KY,"Audio CD,MP3 Music",2,4.5,ruination,2008,
Divinity,B0016JD6BO,Audio CD,2,4.5,Allegory,2008,
Dark Tranquillity,B000YIYW4S,Audio CD,2,4.5,Skydancer,2008,
Curse,B000WL71WC,Audio CD,2,4.5,In Life & in Death/Verden Og Fanden, | ,
Depressed Mode,B000WE4A8C,Audio CD,2,4.5,Ghost of Devotion,2009,
Tusk,B000W7Y2PU,Audio CD,4,4,Resisting Dreamer,2007,
Arise and Ruin,B000W04RQQ,"Audio CD,MP3 Music",4,4,The Final Dawn,2007,
CorpseFucking Art,B000PXYDNM,"Audio CD,MP3 Music",2,4.5,War of the Toilet Gear,,
Souldrainer,B000PMFV48,"Audio CD,MP3 Music",2,4.5,Reborn,2007,
Revenant,B000O782ZY,"Audio CD,MP3 Music",2,4.5,Retrieving Honor & Hatred,2007,
Headhunter DC,B000N47E6Q,"Audio CD,Audio CD",2,4.5,...And the Sky Turns to Black...,,
Striborg,B000N3SUFG,"Vinyl,MP3 Music,Audio CD",2,4.5,Nefaria,2007,
School Girl Knife Fight,B000MGZVX8,Audio CD,2,4.5,Field of Screams,2006,
Carnal Grief,B000MCH5MC,Audio CD,4,4,Nine Shades of Pain,2007,
Celtic Frost,B000KHX816,Audio CD,2,4.5,Morbid Tales,2007,
Enforsaken,B000JX0ALW,"Audio CD,Audio CD",4,4,Embraced By Misery (Bonus Tracks),2005,
Dawn of Azazel,B000H7JCMS,"Audio CD,MP3 Music",2,4.5,Sedition,2006,
A Love Ends Suicide,B000H30BXQ,"Audio CD,MP3 Music",4,4,In the Disaster,2006,
Jack Frost,B000GIWGXU,"Audio CD,MP3 Music",4,4,Out In The Cold,2006,
Daemonium,B000FH77PO,"Audio CD,MP3 Music",4,4,Dark Opera of the Ancient War Spirit (Or Search the Light),1994,
Deadsoil,B000FGFUG8,"Audio CD,MP3 Music",2,4.5,Sacrifice,2006,
Descend,B000FEXXQ4,Audio CD,2,4.5,Descend / All That Is Evil (Split Cd), | ,
Evenfall,B000FEUUYC,"Audio CD,MP3 Music,Audio CD",2,4.5,Cumbersome,2002,
Grief,B000FBFSRO,Audio CD,2,4.5,Alive in Boston,2006,
Bloodhag,B000F5WR42,"Vinyl,MP3 Music,Audio CD",4,4,Hell Bent for Letters,2006,
infernum,B000ET5YSU,"Audio CD,MP3 Music",2,4.5,The Curse,,
Lo Ruhamah,B000EOEAMG,"Audio CD,MP3 Music",4,4,Lo Ruhamah,2006,
Cerberus,B000CAF74M,"Audio CD,MP3 Music",2,4.5,The Cage of Existence,2005,
Detonation,B000B5XSV2,Audio CD,4,4,Portals to Uphobia,2005,
Recourse,B000A0GOJQ,"Audio CD,MP3 Music",2,4.5,Weakening the Structure,2005,
Zorn,B0008THMYA,Audio CD,2,4.5,Menschenfeind,2003,
Los Natas,B0007ULJSU,"Audio CD,MP3 Music,Vinyl",2,4.5,Muenchen Sessions,2005,
Disbelief,B0007RO5AM,Audio CD,4,4,Disbelief/Infected,2008,
Negative Creeps,B0007NFLUE,"Audio CD,MP3 Music",2,4.5,Mutual Annihilation,2005,
Cannibal Corpse,B0007INYS0,Audio CD,2,4.5,BUTCHERED AT BIRTH,2005,
Nocturnus,B00029LNN2,"Audio CD,MP3 Music",2,4.5,Nocturnus Demos,2004,
Mindgrinder,B00029LNM8,"Audio CD,MP3 Music",4,4,Mindtech,2004,
Beyond the Sixth Seal,B0001Z938Y,"Audio CD,MP3 Music",4,4,Earth & Sphere,,
Azrael,B0001GAVUC,"Audio CD,MP3 Music",2,4.5,Into Shadows Act II: Through Horned Shadows Glimpse,2007,
In Flames,B0001ELY46,Audio CD,4,4,Quiet Place,,
Halo,B0000AKXOP,"Audio CD,MP3 Music",2,4.5,Body of Light,2003,
Setherial,B00008VAJJ,"Audio CD,MP3 Music",4,4,From the Ancient Ruins,2003,
Sepultura,B00008O7D6,"Audio CD,Audio CD,Vinyl",2,4.5,Refuse/Resist,2007,
In Flames,B00008BDMX,Audio CD,2,4.5,Lunar Strain,2007,
Theory in Practice,B00006JNFQ,"Audio CD,MP3 Music",2,4.5,Colonising the Sun,2002,
Cathedral,B00006J68O,Audio CD,2,4.5,Seventh Coming,,
Various Artists,B0000666ZQ,Audio CD,4,4,Gothic Doom: Metal Years,2002,
Opera IX,B000065TRA,Audio CD,2,4.5,Maleventum,2008,
Dead Silent Slumber,B00005YRCV,"Audio CD,MP3 Music,Audio CD",2,4.5,Entombed in the Midnight Hour,2000,
World Domination,B00005YJHF,Audio CD,2,4.5,Live: World Domination,1999,
Enslaved,B00005R1R1,"Audio CD,Audio CD",2,4.5,Monumension,2001,
Diabolical,B00005Q6PP,Audio CD,2,4.5,Synergy,2001,
Mystifier,B00005NGZV,Audio CD,4,4,Wicca / Goetia,2001,
Various Artists,B00005AAXV,Audio CD,4,4,A Guitar Odyssey: Tribute to Yngwie Malmsteen,2001,
Various Artists,B000058TBL,Audio CD,2,4.5,Blessed By the Night,2001,
Alastis,B000051SW5,"Audio CD,MP3 Music",2,4.5,And Death Smiled,,
Atrocity,B000050GG9,Audio CD,2,4.5,Gemini (English Version),,
A.C.,B00004YR6O,Audio CD,4,4,Early Years 1988-1991,2000,
Mortuary,B00004V8F7,Audio CD,2,4.5,Eradicate,1997,
DOA,B00004TBWM,"Vinyl,MP3 Music,Audio CD",2,4.5,Festival of Athiests,2014,
Satariel,B000040JN4,"Audio CD,MP3 Music",2,4.5,Lady Lust Lilith,,
Carpathian Forest,B00003A9EO,Audio CD,2,4.5,Bloodlust & Perversion,,
Daeonia,B00002JV15,"Audio CD,MP3 Music",4,4,Craven,1999,
Cranium,B000026TRH,Audio CD,2,4.5,Speed Metal Satan,2000,
Agressor,B000025M8L,"Audio CD,MP3 Music,Vinyl",2,4.5,Towards Beyond,,
Edge of Sanity,B000024VQE,"Audio CD,MP3 Music",2,4.5,Cryptic,1997,
,B0000242I5,Audio CD,2,4.5,Industrial Strength,,
Misanthrope,B0000240G5,"Audio CD,MP3 Music",2,4.5,Libertine Humiliations,2007,
Bad Luck 13,B00001SI9G,"Audio CD,MP3 Music",4,4,We Kill Children,2000,
Labyrinth,B00000JWDP,"Audio CD,MP3 Music",10,3.7,Timeless Crime,1999,
Ashes You Leave,B00000I83G,Audio CD,4,4,Passage Back of Life,1999,
,B00000B08W,"Audio CD,MP3 Music",2,4.5,Screaming Machines,,
Coalesce,B0000024I5,Audio CD,4,4,2,1997,
Tvangeste,B0000VB24M,"Audio CD,MP3 Music",17,3.6,Firestorm,2004,
Various Artists,B07FDQL2S5,Vinyl,9,3.7,Metal Bastards 1: Death / Black Metal,2018,
Black Sabbath,B00000585K,"Audio CD,MP3 Music",16,3.6,Masters Of Misery: Black Sabbath Tribute,1997,
Dance Club Massacre,B001H1OUXY,"Audio CD,MP3 Music",6,3.8,Circle Of Death,2008,
Mortiis,B000PKG7NE,"Audio CD,MP3 Music,Vinyl",6,3.8,Some Kind of Heroin: The Grudge Remixes,2007,
Feast Eternal,B000MTOLAY,"Audio CD,MP3 Music",6,3.8,Prisons of Flesh,2007,
Ribspreader,B00DNNQY9W,"Vinyl,MP3 Music,Audio CD",6,3.8,Bolted to the Cross,2013,
Scarlet,B0001FVDJ6,"Audio CD,MP3 Music",15,3.6,Cult Classic,2004,
Orphanage,B000EOTVB6,"Audio CD,MP3 Music",3,4.1,Orphanage,2006,
FEAR MY THOUGHTS,B0009X76IM,"Audio CD,MP3 Music",8,3.7,HELL SWEET HELL,2005,
Darkthrone,B000005VHJ,Audio CD,14,3.6,Transylvanian Hunger,1995,
Seax,B07W76MCQ7,"Audio Cassette,MP3 Music,Audio CD,Vinyl",8,3.7,Seax - Fallout Rituals (Cassette),,
Nasum,B00128UU0O,Audio CD,8,3.7,Doombringer,2008,
Immolation,B001BJ663Y,"Audio CD,MP3 Music",4,3.9,Hope & Horror,2008,
Various Artists,B000008D09,Audio CD,12,3.6,At Death's Door II,1993,
Holy Moses,B00000AW5V,Audio CD,4,3.9,No Matter...What's The Cause,2003,
Various Artists,B0BTTV36MB,"MP3 Music,Vinyl",4,3.9,Love Me Forever A Tribute To Motorhead - Exclusive Limited Edition Gold Nugget Colored Vinyl 2LP,,
The Demonstration,B001G5ZNJ6,"Audio CD,MP3 Music",4,3.9,Accidents With Intelligence,2008,
Ritual Carnage,B000BZ857E,"Audio CD,MP3 Music,Audio CD,Vinyl",4,3.9,The Birth of Tragedy,,
Circle of Dead Children,B0006A9GK4,"Audio CD,MP3 Music",4,3.9,Exotic Sense Decay,2008,
Extreme Noise Terror,B00005AKD6,"Audio CD,MP3 Music,Vinyl",4,3.9,In It for Life, | ,
Killwhitneydead,B0007IO6T6,Audio CD,7,3.7,So Pretty So Plastic,2005,
Green Carnation,B000I5YR3S,"Audio CD,MP3 Music,Vinyl",7,3.7,Journey to the End of the Night,2006,
Zoroaster,B000UZ4EK2,"Audio CD,Vinyl",7,3.7,Dog Magic,2007,
Powerwolf,B00NVWR9KS,Audio CD,7,3.7,Symphonic Metal 8 - Dark & Bea / Various,2014,
Morbid Angel,B004THX3J0,Audio CD,7,3.7,Illud Divinum Insanus,2011,
Burning Inside,B004J8GIQE,"Audio CD,MP3 Music",7,3.7,The Eve of the Entities,2011,
Pyrexia,B000LP5FPY,Audio CD,5,3.8,Age Of The Wicked,2010,
T.S.O.L.,B0041LPO5A,Audio CD,5,3.8,Thoughts Of Yesterday 1981-1982,1987,
Malefice,B001PGMR72,"Audio CD,MP3 Music",5,3.8,Dawn Of Reprisal,2009,
Damnation A.D.,B000PD3L58,"Audio CD,MP3 Music,Vinyl",5,3.8,In This Life Or The Next,2007,
Magrudergring/Shitstorm,B000OYAUG6,"Vinyl,Audio CD",5,3.8,Split,2006,
Paramaecium,B000752FYM,"Audio CD,Audio CD",5,3.8,Echoes From The Ground,2004,
Severed Savior,B0000BY0MK,"Audio CD,MP3 Music",5,3.8,Forced to Bleed,2003,
Gorerotted,B0009JK0WU,"Audio CD,MP3 Music,Vinyl",11,3.6,A New Dawn For The Dead,2005,
Usurper,B0007D4M72,"Audio CD,MP3 Music",11,3.6,Cryptobeast,2005,
Diaboli,B08B4Y5QKF,"Audio CD,Audio CD,Vinyl",2,4.3,Diaboli - Towards Damnation (Cd),,
Thanatos,B0871NH9QP,"Audio CD,MP3 Music,Audio CD,Vinyl",2,4.3,Emerging from the Netherworlds + Omnicoitor Demo,2019,
Diaboli,B07RY3B5BN,"Vinyl,Audio CD",2,4.3,"Mesmerized By Darkness (12"" LP)",,
Emptiness,B00LXVTQTQ,"Vinyl,MP3 Music,Audio CD",2,4.3,Nothing But the Whole,2014,
Mutilation,B004KKYCSW,"Audio CD,MP3 Music,Audio CD",2,4.3,Possessed By Reality,2011,
The Red Shore,B002N9MJSW,"Audio CD,MP3 Music",2,4.3,Unconsecrated/Lost Verses,2009,
Hail Hornet,B000QFAENM,"Audio CD,MP3 Music",2,4.3,Hail! Hornet,2007,
Negative Reaction,B000FGG5JE,"Audio CD,MP3 Music",2,4.3,Under the Ancient Penalty,2006,
Cronian,B000EMSUAQ,"Audio CD,Audio CD",2,4.3,Terra,2013,
Asterisk*,B0000A0DUF,"Audio CD,MP3 Music,Vinyl",2,4.3,Dogma,2006,
,B00005QTBO,"Audio CD,MP3 Music",2,4.3,Artefact,,
Driller Killer,B00005EBPF,"Audio CD,MP3 Music,Audio CD",2,4.3,And the Winner Is,2001,
Malevolent Creation,B00005434J,Audio CD,2,4.3,Joe Black,,
Usurper,B00000G65Q,"Audio CD,Vinyl",2,4.3,Threshold of the Usurper,2000,
Comecon,B000006XQH,"Audio CD,MP3 Music",2,4.3,Fable Frolic,,
The End,B0000YTP7A,"Audio CD,MP3 Music,Vinyl",25,3.5,Within Dividia,2004,
Drawn & Quartered,B000Q7ZJ26,"Audio CD,MP3 Music",3,4,Merciless Hammer,2007,
Ancient,B00005OBQU,"Audio CD,MP3 Music",3,4,Proxima Centauri,2001,
Winterwolf,B07QVNKC2G,"Vinyl,MP3 Music,Audio CD",3,4,Lycanthropic Metal Of Death,2019,
Rwake,B000M7G0VY,"Audio CD,MP3 Music",10,3.6,Voices Of Omens,2007,
Thulnar,B00R8N10UQ,Audio CD,3,4,Nightfall in Theros,2015,
Wrekmeister Harmonies,B00CGUSN6A,Vinyl,3,4,You've Always Meant So Much To Me,2013,
Marduk,B000NJM6NC,Audio CD,3,4,Opus Nocturne,2007,
Darkwell,B000068VX7,"Audio CD,MP3 Music",3,4,Conflict of Interest,2002,
Various Artists,B00004XPTF,Audio CD,3,4,Death Is Just the Beginning 6,2000,
Napalm Death,B00001R3C9,Audio CD,3,4,Utopia,1992,
In Strict Confidence,B000005OPM,Audio CD,3,4,Cryogenix,1997,
Tabula Rasa,B07V9GL2HP,"Vinyl,MP3 Music,Audio CD",3,4,"Tabula Rasa (12"" White LP)",,
Zemial,B07TRXB7XV,"Vinyl,MP3 Music,Audio CD",3,4,"Nykta (12"" Gatefold Splatter Double LP)",,
Crushing The Deceiver,B07CT95S5T,"Audio CD,MP3 Music",3,4,Crushing The Deceiver,,
Fractal Gates,B00BMSEGUY,"Audio CD,MP3 Music",3,4,Beyond the Self,2014,
LIFELESS,B00BFBWYFM,"Audio CD,MP3 Music,Vinyl",3,4,Godconstruct,2013,
Reprisal,B0062CUXTI,"Audio CD,MP3 Music,Audio CD",3,4,Boundless Human Stupidity,2011,
Sick Of It All,B004WQAID2,"Vinyl,Audio CD,Audio, Cassette",3,4,We Stand Alone,1991,
Wolfchant,B004RCZXUY,"Audio CD,MP3 Music,Audio CD",3,4,Determined Damnation,2011,
Soundgarden,B004PJORTW,"Audio CD,Vinyl",3,4,The Day I Tried To Live (Etched Disc),1994,
Throne of Nails,B004J8GJ40,"Audio CD,MP3 Music",3,4,Acts Of War,2011,
Arkan,B0018LME90,"Audio CD,MP3 Music",3,4,Hilal,2008,
Dark Age,B0012PYFEE,"Audio CD,MP3 Music,Audio CD",3,4,Minus Exitus,2008,
The Destiny Program,B000UYT9PS,"Audio CD,MP3 Music",3,4,Subversive Blueprint,2008,
Illogicist,B000P6R6UG,"Audio CD,MP3 Music",3,4,The Insight Eye,2007,
Monarch!,B000NA26TK,"Audio CD,MP3 Music",3,4,Dead Men Tell No Tales,2007,
Provenance,B000I8ODF2,"Audio CD,MP3 Music",3,4,Red Flags,2006,
Seventh Cross,B000EWAXOW,"Audio CD,MP3 Music",3,4,Scorched By the Flames of Vengeance,2006,
Armagedda,B000EKGR8K,"Audio CD,MP3 Music,Audio, Cassette",3,4,The Final War Approaching,2001,
Purgatory,B000E3LJLM,"Audio CD,MP3 Music",3,4,Purgatory - Lucifurianism Digipack,2004,
Lair of the Minotaur,B000AP2ZC6,Audio CD,3,4,Cannibal Massacre,2005,
Bloodthron,B0000AKN7I,"Audio CD,MP3 Music",3,4,Onwards Into Battle,2006,
Night in Gales,B00005AFJR,Audio CD,3,4,Necrodynamic,,
Abigor,B000050812,"Audio CD,MP3 Music",3,4,In Memory,2000,
Internal Void,B00004YLF8,"Audio CD,MP3 Music",3,4,Unearthed,2000,
Corporation 187,B00004KD4D,"Audio CD,MP3 Music",3,4,Subliminal Fear,2000,
Amsvartner,B00002JV1C,"Audio CD,MP3 Music,Audio CD",3,4,Dreams,1999,
,B00001IV9N,"Audio CD,MP3 Music",3,4,Amduscias,,
Misanthrope,B00000JAJR,Audio CD,3,4,Libertine Humiliations (+2 Bonus Tracks),,
Hecate Enthroned,B00000I5ZT,Audio CD,3,4,Dark Requiems,1999,
HAMMERCULT,B00CMHP9Z0,"Vinyl,MP3 Music,Audio CD",6,3.7,Anthems of the Damned,2013,
Imaginary Flying Machines,B009UY4VFM,"Audio CD,MP3 Music",9,3.6,プリンセス・ジブリ・ザ・ベスト・セレクション・リヴィジティッド,2013,
Nights Like These,B000FIHJKG,"Audio CD,MP3 Music",9,3.6,The Faithless,2006,
Mortal Treason,B0009VBU8G,"Audio CD,MP3 Music",19,3.5,Sunrise Over a Sea of Blood,2005,
Samael,B001RGDW2E,"Audio CD,Vinyl",17,3.5,Above,2009,
Various Artists,B000IFRQT0,Audio CD,17,3.5,Saw 3,2006,
ANAMNESI,B071SBB8G5,"Audio CD,MP3 Music",1,5,La Proiezione Del Fuoco,2017,
In Strict Confidence,B000005OPW,Audio CD,1,5,Collapse,1997,
Rebaelliun,B00005LN0N,Audio CD,1,5,Bringer of War: Burn the Promised Land,2001,
Engineer,B000CCBBP4,"Audio CD,MP3 Music",1,5,Reproach,2006,
DC Dark Knights,B099TB345Q,"Vinyl,MP3 Music",1,5,DC Dark Knights: Death Metal - Exclusive Limited Edition Yellow Colored Vinyl 2x LP(500 Copies Pressed Worldwide), | ,
Groundzero,B00000IJ9G,"Audio CD,Audio CD",1,5,Seldom Does Hope Exhaust Despair,1999,
Detrimentum,B0069W87VC,"Audio CD,MP3 Music",1,5,Inhuman Disgrace,2012,
Impiety,B004ECLR9I,Audio CD,1,5,Worshippers of the Seventh Tyranny,2011,
Haemoth,B000BKDO5W,Audio CD,1,5,Kontamination,2005,
Blaze Inside,B001OAWB52,"Audio CD,MP3 Music",1,5,Pure Potenciality,2008,
Coercion,B000E8M3XA,"Audio CD,MP3 Music",1,5,Lifework,2017,
Maniac Butcher,B004EB53EE,"Audio CD,MP3 Music",1,5,Masakr,2010,
Arsis,B00126JNL8,"Audio CD,MP3 Music",1,5,As Regret Becomes Guilt,2007,
Cephalotripsy,B077C4KGXL,Audio CD,1,5,Uterovaginal Injection of Extirpated Anomalies,2008,
Kraanium,B07JH6Q2X5,Audio CD,1,5,Post Mortal Coital Obsession,2012,
Leif Edling,B00007JGSG,Audio CD,1,5,Black Heart of Candlemass: Demos & Outtakes 83-99,2002,
Obsecration,B09X235YGW,Audio CD,1,5,Oceanum Oblivione,2022,
Wrench in the Works,B001CITQOK,"Audio CD,MP3 Music",1,5,Lost Art Of Heaping Coal,2008,
Comecon,B000008EH9,"Audio CD,Vinyl",2,4.2,Megatrends in Brutality,,
Ghostorm,B00008ESEB,"Audio CD,MP3 Music,Audio CD",1,5,Frozen in Fire,1996,
Memory Garden,B00000GBMI,"Audio CD,MP3 Music,Vinyl",1,5,Verdict of Posterity,1999,
Hate Plow,B000F8DTGO,Audio CD,1,5,Mosh Pit Murder,2006,
Amorphis,B0965RJLFJ,Audio CD,1,5,Untold Live Tales,,
Quiet Riot,B07T8KFVHX,"Vinyl,MP3 Music",1,5,"Quiet Riot (12"" LP)",,
Orodruin,B00112UTI4,"Audio CD,Vinyl",1,5,Epicurean Mass,2003,
Deadspace,B07KZ36H52,Vinyl,1,5,The Promise Of Oblivion,2018,
Nirvana,B0043YNR5E,"Vinyl,Audio CD,Vinyl",1,5,Heart-Shaped Box (Red Vinyl),1993,
Ingurgitate,B000USUJXU,Audio CD,1,5,Blackest Origins,2010,
Carnal Forge,B00000BIKY,Audio CD,1,5,Who's Gonna Burn,1999,
Embalmer,B01B6ZQCFE,"Audio CD,MP3 Music,Vinyl",1,5,Emanations From The Crypt,2016,
Amagortis,B0043H9LR4,"Audio CD,MP3 Music",1,5,Intrinsic Indecency,2010,
Neuraxis,B000Y19LZK,"Audio CD,MP3 Music",1,5,Live Progression,2008,
PEST,B0009YWOWY,Audio CD,1,5,Hail the Black Metal Wolves,2007,
Cormorant,B002RT9RCO,"Audio CD,MP3 Music",2,4.2,Metazoa,2009,
Malignancy,B000USQXCQ,Audio CD,1,5,Intrauterine Cannibalism,2000,
Various Artists,B00000JLDV,Audio CD,1,5,Blackend: Black Metal Comp 4,1999,
Various Artists,B00000JJMX,Audio CD,1,5,She Rock,", et al.",
Obituary,B00000DEOK,Audio CD,1,5,Don't Care,1994,
Godflesh,B000008G28,"Audio CD,MP3 Music",1,5,Cold World,1992,
Molested Divinity,B08NYX4QSL,"Audio CD,MP3 Music",1,5,Unearthing the Void,2020,
Putrid Pile,B089Y84NWJ,"Audio CD,MP3 Music",1,5,Revel in Lunacy,2020,
Epicardiectomy,B07NNRG7PP,"Audio CD,MP3 Music",1,5,Grotesque Monument of Paraperversive Transfixion,2018,
Cormorant,B073HB9M9N,"Audio CD,MP3 Music,Vinyl",1,5,Diaspora,2017,
Trenchrot,B00HB77QUC,Audio CD,1,5,Necronomic Warfare,2014,
Gutslit,B00DNJ98YE,"Audio CD,MP3 Music",1,5,Skewered in the Sewer,2013,
MORTIFICATION,B00BS96XA8,"Audio CD,MP3 Music,Vinyl",1,5,Erasing the Goblin,2013,
The Last Felony,B003OQDFY0,"Audio CD,MP3 Music",1,5,Too Many Humans,2010,
Godless Rising,B003GEDM84,"Audio CD,MP3 Music",1,5,Trumpet of Triumph,", et al.",
Ares Kingdom,B0039079PC,"Audio CD,MP3 Music",4,3.8,Incendiary,2010,
Disharmonic Orchestra,B002NPXHEG,Audio CD,1,5,Ahead,2009,
Into the Moat,B001QF734Y,"Audio CD,MP3 Music",1,5,The Campaign,2009,
The Mongoloids,B001L4ZSCO,"Audio CD,MP3 Music",1,5,Assorted Music,2009,
Liturgy,B001CITQTA,Audio CD,1,5,Immortal Life,2008,
Raise Hell,B001BWQ0FU,Audio CD,1,5,Holy Target Digitally Remastered,2008,
A Stained Glass Romance,B00197U0JE,Audio CD,1,5,Not A Party Without Not A Party Without Us,2008,
Brown Jenkins,B00142RX4E,"Audio CD,MP3 Music",1,5,Angel Eyes,2008,
Bewitched,B000SO7JMU,Audio CD,1,5,Spiritual Warfare,2007,
Putrilage,B000Q09HYO,"Audio CD,MP3 Music",1,5,Devouring the Gutted,,
Kekal,B000O591GU,"Audio CD,MP3 Music",1,5,The Habit of Fire,2007,
My Hero Is Me,B000GW8Q9Y,"Audio CD,MP3 Music",1,5,Helen of Troy,2006,
Spiritu,B000CCBBS6,Audio CD,1,5,Human Failures,2006,
Sigh,B000BYRA44,Audio CD,4,3.8,Gallows Gallery,2005,
Various Artists,B0002OEILQ,Audio CD,1,5,Moonlight Cathedral,2004,
Demonic Plague,B000031KBV,Audio CD,1,5,Demonic Plague: Tribute to Death,1999,
Sadistik Exekution,B00002587L,"Audio CD,MP3 Music",1,5,K.A.O.S.,2007,
Napalm Death,B00000JCML,"Audio CD,Vinyl",1,5,Peel Sessions,1993,
Epoch Of Unlight,B00000G4S6,"Audio CD,MP3 Music",1,5,What Will Be Has Been,1998,
Various Artists,B000007RTJ,Audio CD,1,5,Cry Now Cry Later 1 & 2,1998,
Grief,B000006HQ6,Audio CD,1,5,Torso,1998,
Decoryah,B000001C8F,"Audio CD,MP3 Music",1,5,Wisdom Floats,1995,
Bongzilla,B00000113G,"Audio CD,Audio, Cassette",1,5,Methods for Attaining High Altitudes,1998,
Triumvir Foul,B0BLJ5ZHSH,"Vinyl,MP3 Music,Audio CD",1,5,Triumvir Foul,,
Cenotaph,B09L7CFV85,"Audio CD,MP3 Music",1,5,Reincarnation in Gorecstasy,2007,
Deprecated,B09H61RFD5,Audio CD,1,5,Deriding His Creashion,2021,
Various Artists,B09GW6T7SX,"Audio CD,MP3 Music",1,5,Death Metal Power From Beyond,2021,
Anthrax,B09GHXK8C3,"Vinyl,MP3 Music,Audio CD",4,3.8,Persistence Of Time - Exclusive Limited Edition Orange & Green Mix Colored Vinyl 4LP,,
