artist,asin,media,review_count,star_rating,title,year
MANILLA ROAD,B018HEJVYQ,"Audio CD,MP3 Music,Vinyl",25,4.7,Mystification,2016
Pain,B003CE3NIW,Audio CD,25,4.7,Psalms of Extinction,2013
Deep Purple,B000SSGULM,"Audio CD,Vinyl",171,4.5,Live in London,2007
Various Artists,B0009NSE3S,Audio CD,25,4.7,Hollywood Rocks! Audio Companion,2005
Carpathian Forest,B000RHK0ZQ,"Audio CD,MP3 Music,Vinyl",25,4.7,Strange Old Brew,2017
Graveshadow,B079FNPV58,"Audio CD,MP3 Music",25,4.7,Ambition's Price,2018
Venomous Concept,B017ESZT7E,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",25,4.7,Kick Me Silly - VC 3,2016
Destruction,B004PJ458U,"Audio CD,Vinyl",25,4.7,Day of Reckoning,2011
Dietburg Spohr,B06XYYHGDZ,"Audio CD,MP3 Music",25,4.7,Scrolls Of The Megilloth,2017
Helstar,B00IFS9U3W,"Audio CD,MP3 Music,Vinyl",25,4.7,This Wicked Nest,", et al."
Helstar,B0026MF4KG,Audio CD,25,4.7,Burning Star,2009
Tourniquet,B0001PFW02,"Audio CD,MP3 Music",25,4.7,Where Moth and Rust Destroy,2003
NOTHGARD,B01HFPDVA8,"Audio CD,MP3 Music",25,4.7,Sinners Sake,2016
Avantasia,B000055Y7Z,"Audio CD,MP3 Music",25,4.7,Metal Opera Part I,2012
Helstar,B00458CTH0,"Audio CD,MP3 Music,Vinyl",25,4.7,The Glory Of Chaos,2011
Conan,B075TLJYQR,"Audio CD,MP3 Music,Vinyl",25,4.7,Man Is Myth Early Demos,2022
Halford,B003C1SS26,Audio CD,25,4.7,Live in Anaheim,2010
Limbonic Art,B06XHV7FBY,"Audio CD,MP3 Music,Vinyl",25,4.7,Spectre Abysm,2017
RAM,B014JC18LY,"Audio CD,MP3 Music,Vinyl",25,4.7,Svbversvm,2015
At Vance,B003XOWPDA,Audio CD,25,4.7,Decade,2010
D.I.,B000000P2H,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",25,4.7,Team Goon,1994
Hopesfall,B000S0H1I6,"Audio CD,MP3 Music",25,4.7,Magnetic North,2010
Blood Feast,B0197E76KQ,"Audio CD,MP3 Music,Vinyl",25,4.7,Kill for Pleasure / Face Fate,2016
Darkest Hour,B00WYIHFCW,"Audio CD,MP3 Music,Vinyl",25,4.7,The Mark of The Judas,2015
Skarlett Riot,B00BBEK5Q8,"Audio CD,MP3 Music",25,4.7,Tear Me Down,2013
Burnt by the Sun,B00005UF25,"Audio CD,MP3 Music",25,4.7,Soundtrack to the Personal Revolution,2002
Devin Townsend,B000PA9PLA,Audio CD,25,4.7,Ziltoid The Omniscient,2012
Satanic Surfers,B079FGRYCR,"Audio CD,MP3 Music,Vinyl",25,4.7,Back From Hell,2018
Vogelfrey,B011MAX9IG,Audio CD,25,4.7,Sturm Und Klang,2015
Loudblast,B00USPGWPO,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",25,4.7,Sublime Dementia,2015
Schwarzer Engel,B00CHFODUY,"Audio CD,MP3 Music",25,4.7,In Brennenden Himmeln,", et al."
Manilla Road,B0787GMCF8,"Audio CD,MP3 Music,Vinyl",25,4.7,To Kill A King,2017
Gabi Delgado,B011DF2R38,"Audio CD,MP3 Music,Vinyl",25,4.7,2,2015
Impaled Nazarene,B002WKE98A,"Audio CD,MP3 Music",25,4.7,Absence of War Does Not Mean..,2001
Running Wild,B000NJ9W5C,"Audio CD,MP3 Music,Vinyl",25,4.7,Black Hand Inn,2007
Shadows Fall,B00006IQLG,"Audio CD,MP3 Music,Vinyl",168,4.5,The Art of Balance,2012
Blues Pills,B01G67L14Y,"Audio CD,Vinyl",166,4.5,Lady In Gold,2016
Saxon,B000CBO0Y4,"Audio CD,MP3 Music,Vinyl",166,4.5,Saxon,2007
Subway to Sally,B00H927G1I,"Audio CD,MP3 Music",165,4.5,Mitgift,2014
Soulfly,B00EC6VI3G,"Audio CD,Vinyl",162,4.5,Savages,2013
Derek Sherinian,B005DLBM5S,"Audio CD,Vinyl",43,4.6,Oceana,2011
April Wine,B000065IB8,"Audio CD,MP3 Music,Vinyl",43,4.6,On Record,2008
Angel Nation,B074WK7Z7F,"Audio CD,MP3 Music",43,4.6,Aeon,2017
Woods of Ypres,B00GMVK1VY,"Audio CD,MP3 Music,Vinyl",43,4.6,Woods III: Deepest Roots and Darkest Blues,2014
Straight Line Stitch,B00WHTRHD0,"Audio CD,MP3 Music",43,4.6,Transparency,2015
Wolves in the Throne Room,B01DZXNY4W,"Audio CD,MP3 Music,Vinyl",43,4.6,Diadem Of 12 Stars,2016
Judas Priest,B00007GX38,"Audio CD,Vinyl",43,4.6,Living After Midnight,2011
Elvenking,B00IX5WPWA,"Audio CD,MP3 Music,Vinyl",43,4.6,Pagan Manifesto,2014
Belphegor,B01G28PDVY,Audio CD,43,4.6,Pestapokalypse Vi: Bondage Goat Zombie,2016
Cozy Powell,B0029LJA2C,"Audio CD,Audio CD",43,4.6,Octopuss,2009
Axel Rudi Pell,B000006ZM7,"Audio CD,MP3 Music,Vinyl",43,4.6,Magic,1998
Bon Jovi,B003ELKNKY,Audio CD,43,4.6,Have A Nice Day,2010
Ulver,B000005HNI,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",43,4.6,Madrigal of the Night Nattens Madrigal,2012
Firewind,B0042RSMDE,"Audio CD,Audio CD",43,4.6,Days Of Defiance,2012
Cradle Of Filth,B000069DQL,"Audio CD,MP3 Music",43,4.6,Live Bait for the Dead,2002
Mad Sin,B003BKF6IM,"Audio CD,MP3 Music,Vinyl",43,4.6,Burn & Rise,2010
Saltatio Mortis,B000A87KB4,"Audio CD,MP3 Music",43,4.6,Des Konigs Henker,2016
Y&T,B00000765F,"Audio CD,Audio CD",43,4.6,Black Tiger,
Uriah Heep,B00076Q024,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",162,4.5,Abominog,2005
White Lion,B000002IQM,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",161,4.5,Mane Attraction,1991
Luca Turilli,B00VJZSSC2,"Audio CD,MP3 Music,Vinyl",160,4.5,"Prometheus, Symphonia Ignis Divinus",2015
Watain,B076MMCP8N,"Vinyl,MP3 Music,Audio CD",161,4.5,"Trident Wolf Eclipse[CD/Silver LP/7"" Single]",2022
Korn,B003GE69K2,"Audio CD,MP3 Music",159,4.5,Korn III: Remember Who You Are,2010
Fastway,B00003GPKD,"Audio CD,Vinyl",159,4.5,Fastway / All Fired Up,2000
Cradle Of Filth,B000IHZJA6,"Vinyl,MP3 Music,Audio CD",154,4.5,Thornography,2006
Metallica,B0002TB6JI,"Audio CD,MP3 Music,Audio DVD",153,4.5,Some Kind of Monster,2010
It Bites,B0076I8O20,"Audio CD,Vinyl",153,4.5,Map of the Past: Limited,2012
Spock's Beard,B008SKCV8I,"Vinyl,Audio CD",153,4.5,Light,2012
Sebastian Bach,B005DWBZ7C,"Audio CD,MP3 Music,Vinyl",154,4.5,Kicking & Screaming,2011
Satyricon,B00E687MWQ,"Audio CD,MP3 Music,Vinyl",153,4.5,Satyricon,2013
Lostprophets,B00005R0FF,"Audio CD,Vinyl",151,4.5,Fake Sound of Progress,2008
Fates Warning,B000001C74,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",151,4.5,Awaken the Guardian,1994
Lee Aaron,B00004NK2T,Audio CD,42,4.6,Powerline: The Best of Lee Aaron,2003
April Wine,B000006SIA,Audio CD,42,4.6,Walking Through Fire,1998
The Zenith Passage,B01BWLMGUM,"Audio CD,MP3 Music,Vinyl",42,4.6,Solipsist,2016
Before the Dawn,B0079JOY1Q,"Audio CD,MP3 Music",42,4.6,Rise of the Phoenix,2012
White Sister,B00DHG5WNY,"Audio CD,MP3 Music,Vinyl",42,4.6,White Sister,2013
Great White,B000002TMT,"Audio CD,MP3 Music",42,4.6,"The Best of Great White, 1986-1992",1993
Pain,B001F4T93Y,"Audio CD,Audio CD",42,4.6,Cynic Paradise,2008
Diviner,B014N6OX04,"Audio CD,MP3 Music,Vinyl",42,4.6,Fallen Empires,2015
Kylesa,B0144R8HXG,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",42,4.6,Exhausting Fire,2015
Ensiferum,B000EGEISU,"Audio CD,MP3 Music",42,4.6,Dragonheads,2008
HARDCORE SUPERSTAR,B002N5KV5Y,"Audio CD,MP3 Music,Vinyl",42,4.6,Dreamin in a Casket Reloaded,2009
Fu Manchu,B00000DH43,"Audio CD,MP3 Music,Vinyl",42,4.6,Return to Earth 91-93,1998
Pagan's Mind,B000VO8O1C,"Audio CD,MP3 Music",42,4.6,God's Equation,2008
Pain Of Salvation,B0033I5MQ8,"Audio CD,MP3 Music,Vinyl",42,4.6,Perfect Element Part 1,2010
Place Vendome,B000ALM1V0,"Audio CD,MP3 Music,Vinyl",42,4.6,Place Vendome,2005
Black Sun Empire,B001D53BT8,"Audio CD,MP3 Music",42,4.6,Endangered Species,2009
Feeder,B007LYB4A8,"Audio CD,Vinyl",42,4.6,Generation Freakshow,2012
Accept,B0009V92O0,Audio CD,42,4.6,Restless & Wild,2005
Circle II Circle,B0000AFOKM,"Audio CD,MP3 Music,Vinyl",42,4.6,Watching in Silence,2003
Brainstorm,B00009WKZW,"Audio CD,MP3 Music,Vinyl",42,4.6,Soul Temptation,2003
King Diamond,B0161H1M70,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",150,4.5,The Spider's Lullabye - 2015,2015
Poison,B000046QAJ,"Audio CD,MP3 Music,Audio, Cassette",150,4.5,Crack A Smile...And More,2011
Metal Church,B00F8OUBXE,"Audio CD,MP3 Music",147,4.5,Generation Nothing,2013
The Cult,B000065OND,"Audio CD,MP3 Music",148,4.5,The Cult - Live Marquee London MCMXCI,2011
Magnum,B000024HG3,Audio CD,147,4.5,Very Best of Magnum,1993
Frost,B01D5Z68FW,"Vinyl,MP3 Music,Audio CD",147,4.5,Falling Satellites,2016
UFO,B005BYILEM,"Vinyl,Audio CD",146,4.5,Seven Deadly,2012
Memoriam,B0794MC5DX,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",145,4.5,Silent Vigil,2018
We Came As Romans,B00YJ1GUFU,"Audio CD,MP3 Music,Vinyl",146,4.5,We Came As Romans,2015
Sheena Ringo,B000059O0Y,Audio CD,146,4.5,Shoso Strip,2000
311,B005STGJCG,"Vinyl,MP3 Music,Audio CD",145,4.5,Grassroots,2011
Scorpions,B000EXOAA4,Audio CD,145,4.5,Gold,2006
One Day as a Lion,B001H9JB8A,"Vinyl,MP3 Music,Audio CD",145,4.5,One Day As A Lion,2008
Monster Magnet,B0000A4XXH,"Audio CD,MP3 Music",143,4.5,Greatest Hits,2007
Venom,B00QMW2WHE,"Audio CD,MP3 Music,Vinyl",144,4.5,From The Very Depths,2015
Ministry,B01L1P2FS2,"Audio CD,MP3 Music,Vinyl",144,4.5,Houses Of The Mole,2017
Myrkur,B00M15FMAU,"Vinyl,MP3 Music,Audio CD",143,4.5,Myrkur,2014
Whitesnake,B00CIUOL0U,Audio CD,142,4.5,Made in Britain / Theworld Record,2013
Twisted Sister,B001G7ID8C,"Audio CD,MP3 Music,Vinyl",142,4.5,Live At The Astoria,2008
Kvelertak,B01I3AN0O6,"Vinyl,MP3 Music,Audio CD",141,4.5,Meir,2016
Bleeding Through,B001N9OSNM,"Audio CD,MP3 Music",141,4.5,This Is Love,2013
Wolf Hoffman,B01EZNUM1E,"Audio CD,MP3 Music,Vinyl",141,4.5,Headbangers Symphony,2016
Bonham,B0000026QU,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",140,4.5,The Disregard of Timekeeping,1989
Circus of Power,B003YCRYS2,"Audio CD,MP3 Music,Vinyl",41,4.6,Vices,2011
Millennial Reign,B07B61GLQ4,"Audio CD,MP3 Music,Vinyl",41,4.6,The Great Divide,2018
Rock Goddess,B001LPNW6C,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",41,4.6,Hell Hath No Fury,2009
Axel Rudi Pell,B06XX6MRPC,"Vinyl,MP3 Music,Audio CD",41,4.6,Black Moon Pyramid,2017
The Dillinger Escape Plan,B006XY2ERE,Audio CD,41,4.6,Dillinger Escape Plan,2012
Byzantine,B072C1QJ6Y,"Audio CD,MP3 Music,Vinyl",41,4.6,The Cicada Tree,2017
Michael Kiske,B0016IV2G6,Audio CD,41,4.6,Past in Different Ways,2008
Ulver,B00BN1QUH2,"Audio CD,MP3 Music,Vinyl",41,4.6,Norwegian National Opera,2017
Andy Timmons,B000008REB,"Audio CD,MP3 Music",41,4.6,Ear X-tacy,2002
Ace Frehley,B0000067II,"Audio CD,MP3 Music,Vinyl",41,4.6,Live +1,1998
SECRET AFFAIR,B00EALF6NQ,"Vinyl,MP3 Music,Audio CD",41,4.6,Soho Dreams,2013
Steve Vai,B00002486M,"Audio CD,MP3 Music,Audio, Cassette",138,4.5,Sex & Religion,2011
Various Artists,B0155PJKO6,"Audio CD,MP3 Music",24,4.7,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015
Ringworm,B01FYX86WG,"Vinyl,MP3 Music,Audio CD",24,4.7,Snake Church,2016
Helix,B000UNY094,"Audio CD,MP3 Music",24,4.7,Power Of Rock and Roll,2007
Autopsy,B0791WFFNC,"Audio CD,Vinyl",24,4.7,Macabre Eternal,2018
"LEE,CHRISTOPHER",B00PQNG5FA,Vinyl,17,4.8,By the Sword & the Cross,2016
Wizard,B00U1GQ4D0,"Audio CD,MP3 Music,Vinyl",17,4.8,Odin,2015
Barren Earth,B01GP9QVCK,"Audio CD,MP3 Music,Vinyl",24,4.7,The Curse Of The Red River,2017
Underworld,B0055V0HO8,"Audio CD,MP3 Music",24,4.7,Tactical, | 
Vandroya,B01NC2Z5FT,"Audio CD,MP3 Music",24,4.7,Beyond The Human Mind,2017
Kataklysm,B01G28PHOW,Audio CD,24,4.7,Sorcery: Temple Of Knowledge,2016
Sheavy,B00TSOOYVU,"Vinyl,MP3 Music,Audio CD",24,4.7,Celestial HiFi,2015
Mortiis,B000EU1LFO,"Audio CD,MP3 Music",24,4.7,Fodt Til a Herske,2008
Great American Ghost,B074L92SJY,"Audio CD,MP3 Music,Vinyl",17,4.8,Hatred Stems From The Seed,2017
Xibalba,B00Q6RC6Q2,"Vinyl,MP3 Music,Audio CD",24,4.7,Tierra Y Libertad,2015
The Showdown,B003VI5J68,"Audio CD,MP3 Music",24,4.7,Blood in the Gears,2010
Krypts,B01LY1RTRT,"Audio CD,MP3 Music,Vinyl",17,4.8,Remnants of Expansion,2016
Ghoul,B00UC2RKZY,"Audio CD,MP3 Music",17,4.8,Maniaxe,2016
Myka Relocate,B00F42A0FO,"Audio CD,MP3 Music",24,4.7,Lies To Light The Way,2013
Les Discrets,B06WGVLTGS,"Vinyl,MP3 Music,Audio CD",17,4.8,Predateurs,2017
Manegarm,B00UD8BG6Q,"Audio CD,MP3 Music",17,4.8,Vredens Tid,2015
Kryptos,B008NHS69Y,"Audio CD,MP3 Music",24,4.7,The Coils Of Apollyon,", et al."
As They Sleep,B0046JLTDI,"Audio CD,MP3 Music",17,4.8,Dynasty,2010
Dog Fashion Disco,B00005UO6H,Audio CD,17,4.8,Committed to a Bright Future,2008
Sigh,B0072X2NEY,"Audio CD,MP3 Music,Vinyl",24,4.7,In Somniphobia,2015
Godhead,B00009Y3RA,"Audio CD,MP3 Music",24,4.7,Evolver,2003
SACRAMENT,B079NBV4BX,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",17,4.8,Haunts Of Violence,2017
Soulburn,B01M0TS3SH,"Audio CD,MP3 Music,Vinyl",17,4.8,Earthless Pagan Spirit,2016
Xerath,B00MGSTMRQ,"Audio CD,MP3 Music",17,4.8,III,2015
Children of Bodom,B007FGQQEQ,Audio CD,17,4.8,Follow the Reaper,2012
Varg,B004FKQXCK,"Audio CD,MP3 Music",17,4.8,Wolfskult,2012
Onslaught,B0013FSVG6,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",24,4.7,The Power From Hell,2015
Twisted Sister,B000MGBRLS,"Audio CD,Audio, Cassette",24,4.7,Live At Hammersmith Set,2017
Knight Area,B0001AVYD6,Audio CD,17,4.8,The Sun Also Rises,2017
Firebird,B001TN0VHO,"Audio CD,MP3 Music,Vinyl",17,4.8,Grand Union,2009
Damn Yankees,B000FGFUQ8,"Audio CD,MP3 Music",24,4.7,High Enough,2006
Freedom Call,B0009I8VXG,"Audio CD,MP3 Music",17,4.8,Circof Life,2005
Children of Bodom,B004ITWELC,"Audio CD,MP3 Music",136,4.5,"Relentless, Reckless Forever",2011
Randy Edelman,B00006BTCM,Audio CD,136,4.5,XXX,2002
L.A. Guns,B007WFQZQE,"Audio CD,MP3 Music,Vinyl",136,4.5,Hollywood Forever,2012
Annihilator,B00DCOZZJC,"Vinyl,MP3 Music,Audio CD",136,4.5,Feast,2013
Extreme,B000005ILA,"Audio CD,MP3 Music,Audio, Cassette",133,4.5,Waiting for the Punchline,1995
Dark Angel,B002J8Y41W,"Audio CD,MP3 Music,Vinyl",132,4.5,Leave Scars,2011
Life Of Agony,B06WCZY2WX,"Vinyl,MP3 Music,Audio CD",132,4.5,A Place Where There's No More Pain,2022
Motley Crue,B00008J2GI,Audio CD,132,4.5,Motley Crue - Greatest Hits,2003
Staind,B0087TORH8,"Audio CD,MP3 Music",132,4.5,Live From Mohegan Sun,2012
Sepultura,B00ITUZUCG,"Vinyl,MP3 Music,Audio CD",131,4.5,Nation,2014
Waysted,B00APPJO7A,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",130,4.5,Save Your Prayers,2013
Therion,B009DB60W4,"Audio CD,MP3 Music",131,4.5,Fleurs Du Mal,2012
Fastway,B000FIH4RO,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",130,4.5,Waiting for the Roar,2006
Skindred,B0002M5TQQ,Audio CD,129,4.5,Babylon,2004
King's X,B000AOVL8G,"Audio CD,MP3 Music",130,4.5,Ogre Tones,2012
Saxon,B00F6XM9WS,"Vinyl,MP3 Music,Audio CD",129,4.5,Unplugged and Strung Up,2013
Kvelertak,B01E7BOS8C,"Audio CD,MP3 Music,Vinyl",129,4.5,Nattesferd,2016
Burden Brothers,B0000EMYAH,"Audio CD,MP3 Music",40,4.6,Buried in Your Black Heart,2003
Michael Angelo Batio,B00UC3BZ40,"Audio CD,MP3 Music",40,4.6,Shred Force 1 The Essential Mab,2015
Budgie,B000BZDGE6,Audio CD,40,4.6,Radio Sessions 74 & 78,2006
Weedeater,B00RZHDD28,"Audio CD,MP3 Music,Vinyl",40,4.6,Jason...the Dragon,2015
Avantasia,B004TF3HLQ,"Audio CD,MP3 Music",40,4.6,The Flying Opera: Around The World In 20 Days,2011
Saviour Machine,B0000086HS,"Audio CD,MP3 Music",40,4.6,I,2014
Manimal,B016CLQYZK,"Audio CD,MP3 Music",40,4.6,Trapped in the Shadows,2016
Bloodsimple,B000TM0TL4,"Audio CD,MP3 Music",40,4.6,Red Harvest,2007
Intronaut,B0040XJ5LI,"Audio CD,MP3 Music,Vinyl",40,4.6,Valley Of Smoke,2012
Sikth,B017E99TXI,"Audio CD,MP3 Music,Vinyl",40,4.6,Opacities,2017
Rhapsody,B0001DD968,"Audio CD,MP3 Music",40,4.6,Tales from the Emerald Sword Saga,2005
Shadow Gallery,B002Q4TKUE,"Audio CD,MP3 Music",40,4.6,Digital Ghosts,2009
Dad Rocks!,B0026J8LFO,"Audio CD,MP3 Music",40,4.6,Dad Rocks! / Various,2011
Anacrusis,B01B4HR5DC,"Vinyl,MP3 Music,Audio CD",40,4.6,Hindsight: Reason,2016
David Coverdale,B001A9TK6K,"Audio CD,Vinyl",40,4.6,White Snake,2008
Mary's Blood,B075QWR8QH,"Audio CD,MP3 Music",127,4.5,Fate,2017
Poison,B0000664MP,"Audio CD,MP3 Music",127,4.5,Hollyweird,2002
Anathema,B000FGGEP4,"Audio CD,Audio CD",126,4.5,A Natural Disaster,2011
Sonata Arctica,B002SSMLCW,"Audio CD,MP3 Music,Vinyl",127,4.5,Days of Grays,2008
Deep Purple,B00004I9U6,"Audio CD,Vinyl",126,4.5,Deep Purple in Concert with LSO,2000
Nonpoint,B00MHS5FBM,"Audio CD,MP3 Music",126,4.5,The Return,2014
Leaves' Eyes,B00F469KLA,"Audio CD,MP3 Music",126,4.5,Symphonies of the Night,2013
Nazareth,B00JJ99WQ6,"Audio CD,MP3 Music,Vinyl",125,4.5,Rock'n Roll Telephone,2014
Helix,B005UI7CIU,"Audio CD,Vinyl",125,4.5,Long Way to Heaven,2011
Various Artists,B0798GTLY1,Audio CD,124,4.5,NWOBHM / Various,2018
Arsis,B002ZCD92C,"Audio CD,MP3 Music,Vinyl",13,4.9,Starve For The Devil,2012
Shining,B0009I9V5I,"Audio CD,MP3 Music,Vinyl",13,4.9,Livets Ändhallplats,2017
Then Comes Silence,B0753JBB5M,Audio CD,13,4.9,Blood,2017
Saviour Machine,B0000086HT,"Audio CD,MP3 Music,Vinyl",13,4.9,SAVIOUR MACHINE 2,2003
JK Flesh,B007RTO38C,"Audio CD,MP3 Music",13,4.9,Posthuman,2012
Hellanbach,B0788XWJYN,"Audio CD,Vinyl",13,4.9,The Big H: The Hellanbach Anthology,2018
Bestial Warlust,B01NCUXUS4,"Audio CD,MP3 Music",13,4.9,Vengeance War 'Til Death,2017
Visigoth,B077ZJ3M8N,Vinyl,13,4.9,Conqueror's Oath,2018
Octopus,B0794L5SMZ,"Audio CD,MP3 Music,Vinyl",13,4.9,Supernatural Alliance,2018
Left Behind,B0758J583J,"Audio CD,MP3 Music,Vinyl",13,4.9,Blessed by the Burn,2017
My Dying Bride,B01MSKHSRS,"Vinyl,Audio CD",13,4.9,I Am The Bloody Earth,2017
Truckfighters,B01CZT1BYC,"Vinyl,MP3 Music",13,4.9,Live In London,2016
FRIGHT,B074R3ZMX1,"Audio CD,MP3 Music,Vinyl",13,4.9,Canto V,2017
Slammer,B01LXDCXC8,"Audio CD,MP3 Music,Vinyl",13,4.9,Insanity Addicts,2017
METAL INQUISITOR,B00ED5N93I,"Audio CD,MP3 Music,Vinyl",13,4.9,Ultima Ratio Regis,2014
ZANDELLE,B000JJS6I0,Audio CD,13,4.9,Vengeance Rising,2007
In Flames,B0049R8STU,Audio CD,13,4.9,Whoracle,2011
Heresy,B003LUH5QI,"Vinyl,MP3 Music,Audio CD",13,4.9,Face Up to It,2010
Artillery,B0030LYL7O,Audio CD,13,4.9,B.A.C.K,2010
Bestial Warlust,B0000279YD,"Audio CD,MP3 Music",13,4.9,Vengeance War Till Death,2001
Fury In The Slaughterhouse,B000025MYP,"Audio CD,MP3 Music",13,4.9,Hearing & The Sense,2006
Kissin'dynamite,B01F4IM2HG,"Audio CD,MP3 Music",122,4.5,Generation Goodbye,2016
Deep Purple,B004WJRJ18,"Vinyl,MP3 Music,Audio CD",121,4.5,Deep Purple In Rock,2015
Tyketto,B01JNI6SZ0,"Vinyl,MP3 Music,Audio CD",122,4.5,Reach,2017
Alice Cooper,B0099NA3HY,Audio CD,120,4.5,Old School 1964-1974,2012
Guano Apes,B00004STZ7,"Audio CD,Audio CD",120,4.5,Don'T Give Me Names,2001
Evil Invaders,B00QLAIXBQ,"Audio CD,MP3 Music,Vinyl",39,4.6,Pulses Of Pleasure,2022
Enslaved,B07895XFRQ,"Audio CD,MP3 Music,Vinyl",39,4.6,Hordanes Land,2018
Reckless Love,B09M57Y8CB,"Audio CD,MP3 Music,Vinyl",119,4.5,Turborider,2022
Darkthrone,B074KWW2JC,"Audio CD,Vinyl",39,4.6,The Wind of 666 Black Hearts,2017
Sadus,B075RXVN97,"Audio CD,Vinyl",39,4.6,Vision Of Misery,2017
Aborted,B00292SQPI,"Audio CD,MP3 Music,Vinyl",39,4.6,Goremageddon: The Saw & the Carnage Done,2012
Sheavy,B00TSOP0BS,"Vinyl,MP3 Music,Audio CD",39,4.6,The Electric Sleep,2015
Septic Flesh,B01GF7GMCQ,"Audio CD,MP3 Music,Vinyl",39,4.6,Revolution DNA,2016
Glenn Hughes,B06ZY87F3B,"Audio CD,MP3 Music",39,4.6,Feel: Remastered & Expanded Edition,2017
Iced Earth,B0000787G7,"Audio CD,MP3 Music",39,4.6,Tribute To The Gods Digi,2012
Textures,B0186XQFHO,"Audio CD,MP3 Music,Vinyl",39,4.6,Phenotype,2016
James LaBrie,B00DCQ2DDG,"Audio CD,MP3 Music,Vinyl",120,4.5,Impermanent Resonance,2013
Cancer Bats,B0013F2M0W,"Audio CD,MP3 Music",39,4.6,Hail Destroyer,2008
Michael Schenker,B000HOJBXG,Audio CD,39,4.6,Msg,2006
Candlemass,B00000E9P5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",39,4.6,Live: Candlemass,2011
Dope,B00CP4RZK2,"Audio CD,MP3 Music,Vinyl",118,4.5,BLOOD MONEY PART 1,2016
Exodus,B002HM79US,"Vinyl,Audio CD,Audio, Cassette",118,4.5,Another Lesson in Violence,2010
Deicide,B001D25MNO,"Audio CD,MP3 Music,Vinyl",118,4.5,Scars of the Crucifix,2008
Faith No More,B000083ME1,"Audio CD,MP3 Music",117,4.5,This Is It: The Best Of Faith No More,2003
Story Of The Year,B000B66GYM,"Audio CD,Audio CD",117,4.5,In the Wake of Determination,2005
Anathema,B075HCDNDR,"Vinyl,MP3 Music,Audio CD",116,4.5,The Silent Enigma Pic,2018
American Head Charge,B019HU975C,"Audio CD,MP3 Music",116,4.5,Tango Umbrella,2022
Sirenia,B00TGF9894,"Audio CD,MP3 Music,Vinyl",116,4.5,The Seventh Life Path,2022
Rainbow,B01BXZZ9V0,"Audio CD,MP3 Music,Audio CD,Vinyl",115,4.5,Monsters Of Rock: Live At Donington 1980,2016
Slaughter,B00009RDEC,"Audio CD,MP3 Music,Audio, Cassette",114,4.5,"Wild Life, The",2003
Europe,B0009ESSW4,"Audio CD,MP3 Music",114,4.5,Start From the Dark,2005
Aldious,B07895XFMP,Audio CD,113,4.5,We Are,2018
Godsmack,B00004TB8R,"Audio CD,Audio, Cassette",112,4.5,Nativity in Black 2: A Tribute to Black Sabbath,2000
Ian Gillan,B00TKRRWFU,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",113,4.6,Mr Universe-Picture,2015
Rishloo,B0007MEVRO,"Audio CD,MP3 Music",23,4.7,Terras Fames,2004
Gothminister,B074RNFNN3,"Audio CD,MP3 Music",23,4.7,The Other Side,2017
Vicious Rumors,B00820YSBM,"Audio CD,Vinyl",23,4.7,Electric Punishment,2013
Mantic Ritual,B005T3C0TM,"Audio CD,MP3 Music",23,4.7,Executioner,2015
DEATH SS,B0007YNRMM,"Audio CD,MP3 Music",23,4.7,Story of Death SS 77-84,2014
Trouble,B0010ZR05M,"Audio CD,MP3 Music,Vinyl",23,4.7,Unplugged,2009
Helmet,B0000004HH,"Audio CD,MP3 Music,Vinyl",23,4.7,Born Annoying,1995
Detente,B01MA5GG2R,Audio CD,23,4.7,Recognize No Authority: 30th Anniversary,2017
Haywire,B00007LL1D,"Audio CD,MP3 Music,Audio, Cassette",23,4.7,Bad Bad Boys,2003
Pungent Stench,B07987K6NM,"Audio CD,MP3 Music,Vinyl",23,4.7,Club Mondo Bizarre,2018
Solitude Aeturnus,B000023Y2G,"Audio CD,MP3 Music,Vinyl",23,4.7,ADAGIO,2003
Genocide Pact,B077TRFQJL,"Audio CD,Vinyl",23,4.7,Order of Torment,2018
Deeds of Flesh,B00005NVY6,"Audio CD,MP3 Music",23,4.7,Mark Of The Legion,2010
Lordi,B001G7EGEM,"Audio CD,MP3 Music",23,4.7,Deadache,2008
FLOW,B01M0752AZ,Audio CD,23,4.7,Anime Best Kiwami,2016
Affiance,B009TTTLYE,"Audio CD,MP3 Music",23,4.7,The Campaign,2012
