artist,asin,media,review_count,star_rating,title,year
Blitzkrieg,B000929A7I,"Audio CD,MP3 Music",,,Gathering Storm,2005
Motörhead,B00080ETQI,Audio CD,,,Critical Review,2005
,B0007ZFW0Q,Audio CD,,,Raven , Nothing Exceeds Like Excess [Japan Import]
Uriah Heep,B0007TFIGU,DVD,,,Critical Review: Hensley Years - 1976-1980,
Deep Purple,B0007S67T8,Audio CD,,,Critical Review 2: 1974-1976,2005
Raven,B0006SSNLO,Audio CD,,,Bentleez N Kadilaks / Survive,2004
Black Sabbath,B0006957QM,Vinyl,,,The Singles,
Deep Purple,B00066FBF2,DVD,5,3,Critical Review: Inside Deep Purple 1969-1973,
Black Sabbath,B00063U05Q,Audio CD,,,Critical Review 1970-1992,2004
GODSMACK TRIBUTE,B00062IERS,Audio CD,,,Voodoo Majick: Tribute To Godsmack,2004
Deep Purple,B0002XOYPM,DVD,5,3,Inside Deep Purple 1969-1976 a Critical Review (With Book) (2pc),
Deep Purple,B0002QG5UQ,Audio CD,,,Critical Review: Inside Deep Purple 1969-1973,2004
Raven,B0002BI2NY,Audio CD,1,3,Mind Over Metal,
UFO,B0002B6KWO,Audio CD,,,Regenerator-Live 1982,1982
Raven,B00022M7WU,Audio CD,,,Rock Until You Drop / Wiped Out,2004
Venom,B0001VL16K,"Audio CD,MP3 Music,Audio CD",,,Vy2k: In the Millenium,2004
Samson,B0001K51MQ,Audio CD,,,Like Father Like Son,
Diamond Head,B0001JXOTE,Audio CD,,,In the Beginning,2004
Uriah Heep,B0001HM5F0,Audio CD,6,3,Uriah Heep's Gold: Looking Back 1970 - 2001,
Led Zeppelin,B0001E5U8W,Audio CD,,,Classic Interviews,2005
Venom,B0001ACKW0,Audio CD,1,3,3 CD Box Set,
Chariot,B00013TBP6,DVD,,,Chariot: Sweating Blood - Live at the Marquee 86 [DVD],
Deep Purple,B0000V48WU,Audio CD,,,Deep Purple & Beyond,2003
