artist,asin,media,review_count,star_rating,title,year
Impiety,B07YRTZVWD,Vinyl,,,"Ascension 1991 (7"" EP Box Set)",
Ancient Rites,B07YRT5NT7,Vinyl,,,"Rubicon (12"" Black LP)",
NECROMANTIA,B07YN278ZF,Audio CD,,,NECROMANTIA - Chthonic Years / Demo Collection (DIGIPAK DOUBLE CD),
Horna,B07Y5CDBM6,Audio CD,,,Kasteessa Kirottu,2019
Various Artists,B07Y2L3KPB,Audio CD,,,Best Of Record Store Day: Metal,", et al."
Nocturnal Breed,B07XWJWKQJ,Vinyl,,,"The Whiskey (12"" LP)",
Mayhem,B07XWH4144,Vinyl,,,"Grand Declaration Of War (2018 Remix & Remaster) (12"" Gatefold Red LP)",
Sarcofago,B07XVNFSJZ,Vinyl,,,"SARCOFAGO - Crust Black (12"" LP)",
Sarcofago,B07XVN51M5,Vinyl,,,"SARCOFAGO - Crust White (12"" LP)",
Faustcoven,B07XJKDRK7,Audio CD,,,Faustcoven - In The Shadow Of Doom (Cd),
Arckanum,B07XDR9KRM,"Vinyl,Vinyl",,,"Helvitismyrkr (12"" White LP)",
Clandestine Blaze,B07XDJFWYR,Vinyl,,,"Falling Monuments (12"" LP)",
God Dethroned,B07XBMJS7Q,Vinyl,,,"The World Ablaze (12"" Gatefold Clear Black Marble LP)",
Bewitched,B07XBMJDH9,Vinyl,,,"Hibernum In Perpetuum (12"" Gatefold Double LP)",
Katatonia,B07XBMJ74Y,"Vinyl,Audio CD",,,"December Songs: A Tribute To Katatonia (12"" Gatefold Double LP w/ Poster)",
Clandestine Blaze,B07X7XF5YZ,Vinyl,,,"New Golgotha Rising (12"" LP)",
Baptism,B07X3Q5YMQ,"Audio CD,Audio CD",,,Baptism - The Beherial Midnight (Cd),
Diaboli,B07WPWSM2J,Audio CD,,,Diaboli - Invocation (Cd),
Sabbat,B07WF282H1,"Audio Cassette,MP3 Music",,,Sabbat - Envenom (Cassette),
Astrofaes,B07WF2518Q,"Audio Cassette,Audio CD",,,Astrofaes - Dying Emotions Domain (Cassette),
Revenge,B07W9F9BDK,Audio Cassette,,,Revenge - Soldiers Under Satan'S Command (Cassette),
DEAFHEAVEN,B07W7TTDP2,Vinyl,,,ORDINARY CORRUPT LIMITED YELLOW LP,
Hate Forest,B07W76MSHS,"Audio Cassette,Audio CD",,,Hate Forest - Dead But Dreaming (Cassette),
SEWER,B07VJWZ1VT,"Audio CD,MP3 Music",,,Locked Up In Hell,2019
DEVILISH IMPRESSIONS,B07VJWW6K5,"Audio CD,MP3 Music",,,Post Mortem Whispering Crows,2019
Phantom,B07VHY4WGB,"Audio CD,MP3 Music",,,The Epilogue To Sanity,2019
SEWER,B07VDMN7SM,"Audio CD,MP3 Music",,,Miasma,2019
Vorkreist,B07V9WVQ4J,Vinyl,,,"Sacrifice (10"" LP)",
Witchmaster,B07V7FZK13,Vinyl,,,"Poison (7"" EP)",
Setherial,B07TT199YP,Vinyl,,,"Firestorms (7"" EP)",
Shining,B07TSYY5CV,Vinyl,,,"Fiende (10"" Black LP)",
Samael,B07TSYXP9H,"Vinyl,MP3 Music",,,"Exodus (12"" Gatefold Black LP)",
Sabbat,B07TRZLKHH,Vinyl,,,"Sabbatical Vermin Born: The Witchhammer Of The Power Elitist (12"" LP)",
Inquinok,B07TNVXDR7,"Audio CD,MP3 Music",,,The Hallowed Shall Serve,2019
REVENGE,B07TMRSQS7,"Vinyl,MP3 Music",,,Roar Groove Meets Dirt Crew 4,2019
Witchmaster,B07TG4MCS3,"Audio CD,MP3 Music",,,Witchmaster Masochistic Devil Worship (Cd),
Obtest,B07TDRHJ2H,"Vinyl,MP3 Music,Audio CD",,,"Auka Seniems Dievams (12"" Picture Disc w/ Outer Cover)",
Von,B07TCXH3Y8,Audio CD,,,Von Lmo Future Language (Cd),
Unholy,B07TCVHHZM,Audio CD,,,Unholy Crucifix Ordo Servorum Satanae (Cd),
Rotting Christ,B07TCR2NX9,Vinyl,,,"Duality Of The Unholy Existence (7"" Black EP)",
Obtest,B07TCR14RS,Vinyl,,,"Amzina Ausra (7"" EP On Black Vinyl)",
Obtest,B07T8KFJZ6,Vinyl,,,"Dvylika Juodvarniu (7"" Picture Disc)",
Nocturnal Breed,B07T62PPVB,"Audio CD,Audio CD",,,Nocturnal Breed The Tools Of The Trade (Cd),
Collective Soul,B07T52SW22,Audio CD,,,Rock 102.One - Milwaukee's Rock Alternative: Buzz Bands Winter 2004/2005,", et al."
Manes,B07T3VYSN3,"Audio CD,Audio CD",,,Manes View (Digipak Mcd),
Marduk,B07T3VXTGK,Audio CD,,,Marduk Strigzscara: Warwolf (Digipak Cd),
Necromantia,B07T2TCFVZ,"Vinyl,Audio CD",,,"Nekromanteion: A Collection Of Arcane Hexes (12"" Gatefold Double LP)",
Necrodeath,B07SZP93DR,"Vinyl,Vinyl",,,"Headhunting (7"" EP On Black Vinyl)",
Lord Belial,B07SSHYGWT,Vinyl,,,"Scythe Of Death (12"" LP)",
Goatlord,B07SNYFBM7,"Audio CD,MP3 Music",,,Goatlord Demo '87 / Reh '88 (Cd),
Hate Forest,B07SFVWMB2,Vinyl,,,"The Gates (12"" LP)",
Demoniac,B07SCSKCMY,"Audio CD,MP3 Music",,,Demoniac Intemperance (Cd),
ABORYM,B07SCM67CC,Vinyl,,,Something For Nobody Vol. 3,2019
ABORYM,B07S659RRJ,Vinyl,,,Something For Nobody Vol 2,2019
Clandestine Blaze,B07S5G21WY,Audio CD,,,Clandestine Blaze Harmony Of Struggle (Cd),
Bewitched,B07S2NCKL3,Audio CD,,,Bewitched Nemesis And The Revelation Of Doom (Digipak Cd),
Phantom,B07S15WZ2V,"Audio CD,MP3 Music",,,Angel of Disease,2019
Dissimulation,B07RY2BXY8,Vinyl,,,"77 (12"" LP)",
Baptism,B07RXG482Y,"Audio CD,Audio CD",,,Baptism Wisdom & Hate (Cd),
SEWER,B07RG2VXG2,"Audio CD,MP3 Music",,,The Birth of a Cursed Elysium,2019
Vermin,B07RG2TFY2,"Audio CD,MP3 Music",,,Verminlust,2019
Ancient Rites,B07R7M4Y9G,Audio CD,,,Ancient Rites - Uncanniy Split (CD),
Apostasy,B07R7M3YMZ,Audio CD,,,Apostasy - Sunset Of The End / Fraud In The Name Of God (Digipak Cd),
Blasphemy,B07R6J3VSN,Vinyl,,,"Blood Upon The Soundspace (12"" LP)",
Black Funeral,B07R6J3PXL,Vinyl,,,"The Dust And Darkness (12"" Gatefold LP)",
Blasphemy,B07R6J3JCB,"Vinyl,MP3 Music,Audio CD",,,"Live Ritual: Friday The 13Th (12"" Gatefold LP)",
Apostasy,B07R5KFYZD,Audio CD,,,Apostasy - The Blade Of Hell (Digipak Mcd),
Abigor,B07R5KFQV5,Audio CD,,,Abigor Split (CD),
Neraines,B07QYX23FH,"Audio CD,MP3 Music",,,Yggdrasil,2019
Apostasy,B07QYGVZQY,Vinyl,,,"The Sign Of Darkness (12"" LP)",
Abominator,B07QY1Z742,"Vinyl,MP3 Music",,,Barbarian War Worship (Black LP),
Blasphemy,B07QXTKFYL,Vinyl,,,"Victory (Son Of The Damned) (12"" Gatefold Double LP on Black Vinyl)",
Impiety,B07PXD9H2P,"Vinyl,MP3 Music",,,Dominator,2019
Urgehal,B07PHSFW6T,"Vinyl,MP3 Music",,,The Eternal Eclipse - 15 Years of Satanic Black Metal,2019
Cruelty's Heart,B07PGX7L67,"Audio, Cassette,MP3 Music",,,Rex Anglorvm Saxonvm,2019
Wyrd,B07NRHS65Q,"Audio CD,MP3 Music",,,Vargtimmen Pt. 1,2019
Cirith Gorgor,B07N3RHHZ9,"Vinyl,MP3 Music,Audio CD",,,Sovereign,2019
Equilibrium,B07MTJVGCB,Audio CD,,,Sagas (CD+DVD) / Rekreatur (2CD) - TWO ORIGINALS BOX-SET - Import,
Blood Of The Wolf,B07KZWKBKZ,"Audio CD,MP3 Music",,,Blood Of The Wolf - Album I + II,2018
Leviathan,B07KLCRY9V,"Audio CD,MP3 Music",,,Scoring The Chapters 20th Anniversary Remastered Edition,2018
Graeme Young,B07JZBRGXC,Audio CD,,,Moonstruck - Necrosound, | 
Sunn O))),B07JN8ZNNN,Vinyl,,,Terrestrials LP (Silver Vinyl) (Limited to /500 copies),
Einherjer,B07HNFNWCX,"Vinyl,MP3 Music",,,Mine Vapen Mine Ord,2018
Choronzon,B07H63PX32,"Audio CD,MP3 Music",,,Ziggurat Of Dead Shibboleths,2009
Azrael,B07FRSHM8T,"Audio CD,MP3 Music",,,Codigo Infinito,
Dragonlord,B07FQP64Z6,Audio CD,,,Dominion,2018
Violet Cold,B07F6XZ8JD,"Audio CD,MP3 Music",,,Sommermorgen Pt. III Nostalgia,2018
Carnifex,B07DVM7QKB,"Audio CD,MP3 Music",,,Pathological Rites,2018
Various,B07DM9BC2D,Vinyl,,,Metal Killers Kollection,", et al."
REVENGE,B07DKSSD2Z,"Vinyl,MP3 Music",,,Roar Groove Meets Dirt Crew Vol. 3,2018
Dimmu Borgir,B07D58Y387,"Audio, Cassette",,,Stormblast2005 Gery,2018
Ironcore Resistance,B07D58Y2YC,"Audio CD,MP3 Music",,,Pink Mass - Necrosexual,2018
Melechesh,B07D52YWR9,"Audio, Cassette",,,Enki,2018
Darkthrone,B07CCKJQBR,Vinyl,,,"Wolf Pack 7"" (Limited to/150 copies)",
NOCTURNAL BREED,B07CCG1XKN,Audio CD,2,3,Whiskey Tapes Germany,2018
Veldlokk,B07C94K19X,Audio CD,,,Feral Divinity,2014
Dimmu Borgir,B07C5HMXKK,Audio CD,,,"Sonic Seducer 05-2018 mit Titelstory Dimmu Borgir mit 17 Tracks, Bands: Dimmu Borgir, Omnia, Florian Grey, Midas Fall, X-O-Planet u.v.m.",", et al."
Leviathan,B07BN7YNBK,"Audio CD,MP3 Music",2,3,Can't Be Seen By Looking: Blurring Lines Clouding,2018
Behold Darkness,B07BJ5PFJP,Audio Cassette,,,It,
Unru,B07BF9XQXC,"Vinyl,MP3 Music",,,Mmxiii Clear,
LORD OF PAGATHORN,B07BF4L9NW,Audio CD,,,Daimono Philia,2018
Twilight Fauna,B07B6TCVK1,Audio Cassette,,,Bloodlines,
Hands Of Thieves,B07B6Q1XNJ,Audio Cassette,,,Feasting On Dark Intentions,
The Stone,B07B537QNJ,Audio CD,,,Pathfinder,
VLAD TEPES,B079QPP9VB,Audio CD,,,Dans Notre Chute,
AKASHAH,B079QLW6W5,Audio CD,,,Taran,
VLAD TEPES,B079QJ8L6L,Audio CD,,,The Drakksteim Sessions 2-CD,
ARCANUS TENEBRAE,B079Q7HH2C,Audio CD,,,Triumphus Atri Sanguinis,
VLAD TEPES,B079Q5YY5Q,Audio CD,,,Winter,
VLAD TEPES,B079Q5LN8J,Audio CD,,,The Return of the Unweeping - Collection,
VLAD TEPES,B079Q2SGB1,Audio CD,,,Into Frosty Madness,
SAD,B079Q28FL2,Audio CD,,,Utter Nihil Worship,
CELESTIA,B079Q1JGLF,Audio CD,,,Aetherra A5 DIGIBOOK,
CELESTIA,B079Q1GLJB,"Audio CD,Vinyl",,,Frigidiis Apotheosia,
CELESTIA,B079Q1D28S,"Audio CD,Audio CD",,,Apparitia Sumptuous Spectre,
MATER MONSTIFERA,B079L5GSQX,Audio CD,,,Prison Of Bizarre,
SORDIDE,B079L55FGR,"Vinyl,MP3 Music,Audio CD",,,Fuir la lumiere,
SEKHMET,B079L51XHP,"Vinyl,MP3 Music",,,Spiritual Eclipse,
ARS VENEFICIUM,B079L4W4YL,"Vinyl,MP3 Music,Audio CD",,,The Reign Of The Infernal King,
Wintersun,B079J2JFTG,,,,Losing It / Delta King,
Vesperian Sorrow,B079DGNZRN,"Audio CD,MP3 Music,Audio CD",,,Psychotic Sculpture,
I,B0797HLGKV,Vinyl,,,Cartoline Da Little Italy,
REVENGE,B0794NXCTH,"Vinyl,MP3 Music,Audio CD",,,SPITTING FIRE Analog,2018
PARASIGHT,B0791VS1P8,"Vinyl,MP3 Music",,,At Leve Som Hvis Der Var Et Hab,2018
FROM THE VASTLAND,B078Y82LCG,"Audio CD,MP3 Music,Audio CD",,,Chamrosh,
KHAOSPATH,B078Y7FS63,"Audio CD,MP3 Music",,,… For The Devil Speaks The Truth,
The Oath,B078Y6K7RF,"Audio CD,MP3 Music,Audio CD",,,Mustan Liekin Veljeskunta,
Venom,B078LDWZHC,"Audio CD,MP3 Music",,,Envenom,2015
Antekhrist,B078LDWZHB,Audio CD,,,Antekhrist,2016
Neraines,B078LDQZXR,"Audio CD,MP3 Music",,,Neraines,2017
Phantom,B078LBNXXL,"Audio CD,MP3 Music",,,Starve,2016
Antekhrist,B078L8JPF8,Audio CD,,,Fukked by Satan,2017
Phantom,B078L8DVFB,"Audio CD,MP3 Music",,,Dementia II: The Silent Curse,2017
Phantom,B078L87XHK,"Audio CD,MP3 Music",,,Eidolon,2017
Phantom,B078L7L3RC,"Audio CD,MP3 Music",,,Demonecromancy,2015
Phantom,B078L5RF7F,"Audio CD,MP3 Music",,,Scars of Supremacy,2016
Phantom,B078L5RF7B,"Audio CD,MP3 Music",,,Horror Phantasm,2015
Antekhrist,B078L5G7GK,Audio CD,,,"Satan le Nécrobâtard, Sodomisateur du Christ-Roi",2016
Phantom,B078L3WTPR,"Audio CD,MP3 Music",,,Sons of Putrefaction,2015
Phantom,B078L3D13Z,"Audio CD,MP3 Music",,,Deliverance,2016
Schweintod,B078L2T65R,Audio CD,,,Into The Eternal Flames,2017
Necrophobic,B078857G1W,Audio CD,,,Bloodfreezing,
Nattefrost,B077GJQ5XC,"Vinyl,MP3 Music",,,Skaldic Themes Lim.Ed./Coloured,2017
I I / LIHHAMON,B0775TLGBG,"Vinyl,Audio CD",,,Miasmal Coronation Split,2017
Sewer,B0775T585Q,"Audio CD,MP3 Music",,,A Hymn To The Bloodletter,2014
Feral,B0774NRYZM,"Audio CD,MP3 Music",,,Feral - Forever Resonating In Blood,2017
Shining,B0772R5MDT,Audio CD,,,X - Varg Utan Flock,2017
Erang,B0765WLBNF,"Audio CD,MP3 Music",,,Kingdom of Erang,2015
Erang,B0765TYHXQ,"Audio CD,MP3 Music",,,Within the Land of my Imagination I am the only God,2014
Frostkrieg,B075XSH212,Vinyl,,,Das astrale Fenster LP,
Drudensang,B075XPNWQN,Vinyl,,,Prinzipien der Grausamkeit LP (red with black marbled),
UR,B075XN1BXF,"Audio CD,MP3 Music",,,Hail Death,
OPUS DIABOLI,B075XMXYC9,"Audio CD,MP3 Music",,,Black Light of Destruction,
NIPENTHIS,B075XLZ9GT,Audio CD,,,One with the Void,
ODRAZA,B075XLWVSN,"Audio CD,MP3 Music",,,Kir,
ENTIRETY,B075XLJJP1,"Audio CD,MP3 Music",,,Eternal Fire,
AKRAL NECROSIS,B075XL9PDG,"Audio CD,MP3 Music",,,Underlight,
ODRAZA,B075XL6S68,"Audio CD,MP3 Music",,,Esperalem Tkane,
EERIE,B075XL4845,Audio CD,,,Into Everlasting Death,
POGAVRANJEN,B075XKWVM7,Audio CD,,,Jedva Cekam Da Nikad Ne Umrem,
NOTT,B075XKQMWQ,Audio CD,,,Immaculate Eclipse,
POGAVRANJEN,B075XK9YDK,"Audio CD,MP3 Music",,,Sebi Jesi Meni Nisi,
Amalek,B075XJKHD1,Vinyl,,,Die Rückkehr Wotans LP,
MONDFINSTERNIS,B075XJKFVJ,"Audio CD,MP3 Music",,,Where the Heaven ends,
KORPBLOD,B075XJHT2H,Audio CD,,,Norrön Megi,
GENIUS ULTOR,B075XJFYQ2,Audio CD,,,Nic co boskie nie jest mi obce,
NEBRUS,B075XJ4PLR,Audio CD,,,Exta Malorvm,
Epithalium,B075XGQHJZ,"Vinyl,Audio CD",,,Gottesaustreibung / Christenausweidung LP,
Haemoth,B075XGHPW9,Vinyl,,,In Nomine Odium LP,
"Third Eye Rapists,the",B075M65VR7,Vinyl,,,HETS MOT ALLT - THIRD EYE RAPI,2017
Cradle Of Filth,B075KZGM7X,Audio CD,,,"Sonic Seducer 10-2017 mit Marilyn Manson Titelstory zum Album Heaven Upside Down + 20 S. M'Era Luna Special mit 23 Tracks + John Sinclair Trading Cards, Bands: The Crüxshadows, DAF, IAMX u.v.m.",", et al."
Violet Cold,B0759S4W14,"Audio CD,MP3 Music",,,Anomie Instrumental Version,2017
Black Rain,B074H9Y5CN,Audio CD,,,Bez Ohne,2003
Lascowiec,B074H8H92T,Audio CD,,,Deep Horizons of Eternity,", et al."
CELESTE,B074BYGHXT,"Audio CD,MP3 Music,Vinyl",8,3,Infidele S,2017
Zaraza,B0746N7BFH,"Audio CD,MP3 Music",,,Spasms of Rebirth,2017
Apostasy,B073LWHBKR,"Audio CD,MP3 Music",,,Ghosts,2017
Wintersun,B072M77PT7,Audio CD,3,3,Forest Seasons,2017
Sodom,B071CGL1S9,Vinyl,,,"Witchhammer ( Red Vinyl 7"" )",
Absu,B06ZZ2WX9T,Vinyl,,,Tara -Ltd. Edition 3 X LP Box Set- Hand- Numbered,2014
Slavia,B06Y5V4LH2,Vinyl,,,Norwegian Black Terror,
EMPEROR,B06XSZT2NT,"Vinyl,MP3 Music",,,Shadow,2017
Master's Hammer,B06XHVFDTB,Audio CD,,,The Mass/ The Jilemnicky Okultista- the demo days-,
Striborg,B06XFNLY7C,"Audio CD,MP3 Music",,,A Procession of Lost Souls,
Witchfynde,B01NH2UWRT,Vinyl,,,"I'd Rather Go Wild ( 7"" w/ Picture Sleeve )",
Sabbat,B01NGT7FBG,Vinyl,,,"Sabbat/Vendetta Split Flexi 7""",
EQUILIBRIUM,B01N8UXXNN,Audio CD,,,SOPOT,2009
Underoath,B01N8P15EX,Audio CD,,,Underoath: Define the Great Line [Audio CD],
Sepultura,B01N59LT5K,Audio CD,,,Sepultura Fury From The Grave, | 
Graveland,B01N2JD30S,Vinyl,,,Raise Your Sword,
Mayhem,B01MRKN1R5,Vinyl,,,Pure Fucking Armageddon - Demos,
Zephyrous,B01MAYAVRH,"Audio CD,Vinyl",,,Everlasting Fire,2016
SADISTIC NOISE,B01MA5IHGS,Audio CD,,,11A 666,2016
Erang,B01LTIAZ38,"Audio CD,MP3 Music",,,"King of Nothing, Slave to No One",2017
Funerale,B01LTHKKG6,Audio CD,,,La Lapide Insanguinata,2016
Rascalz,B01LNDQCEK,Audio Cassette,,,Ground Zero,", et al."
Urgehal,B01KCXU7P2,Vinyl,,,Arma Christi,
Baptism,B01K16HBGS,Vinyl,,,The Eternal Midnight,
Vulcano,B01JPSVJZC,"Audio CD,MP3 Music",,,Five Skulls and One Chalice,
Vulcano,B01JPSHPG4,Audio CD,,,Live II - Stockholm Stormed,
Various,B01J4NZAIA,Audio CD,,,Hells Headbangers Compilation Volume 6,2013
The Meads of Asphodel,B01J2SCH06,"Audio CD,MP3 Music",,,Damascus Steel,
The Meads of Asphodel,B01J2SAKKU,"Audio CD,Audio CD",,,The Excommunication of Christ,
Striborg,B01J2QW442,Audio CD,,,Purifying the River of Tears,
Striborg,B01J2QRFMS,Audio CD,,,Spiritual Deprivation,
Sepultura,B01IS17EVU,Audio CD,,,Live - Chaos And More,1994
A Sea of Silent Skulls,B01IJ034QY,"Audio CD,MP3 Music",,,In Morte...,2016
Antekhrist,B01HR00JEW,Audio CD,,,Fukked by God,2015
Inpestae,B01GQGZN5S,Audio CD,1,3,Cold & Dead,2016
DARVULIA,B01GQGZN12,"Vinyl,MP3 Music",,,Mysticisme Macabre,2016
ARKHAM,B01GQGZMW2,Audio CD,,,Chapter Iii: The Madness,2016
VARIOUS ARTISTS,B01GQGZM68,Audio CD,,,Darkness,2016
FUNERAILLE,B01GQGZKS8,"Audio CD,MP3 Music",,,L'antre Des Tenebres,2017
Sepultura,B01GH3L5MU,Audio CD,,,Set Us Free,
Moonspell,B01G2Z5I58,"Audio Cassette,MP3 Music",,,Darkness And Hope,
Lux Occulta,B01FX46VCI,"Audio Cassette,Audio CD",,,Dionysos,
Dimmu Borgir,B01CQFOK2K,,,,Spiritual Black Dimensions 2xLP (Clear w/ Gold Splatter Colored Vinyl),
Sear Bliss,B01COYTOXI,"Vinyl,MP3 Music,Audio CD",,,Phantoms,2016
,B01BU9JQPE,Audio CD,,,Sacrificia Mortuorum - Damnatorium Ferrum DIGI-CD,
,B01BU5EM9S,Audio CD,,,Warfare - Expression of power CD,
,B01BU5CCS6,Audio CD,,,Typhus - Grand Molesters of the Holy Trinity CD,
,B01BU59E7S,Audio CD,,,Dismal Empyrean Solitude - Benighted in Sodom / Nocturnal Depression / Deathrow SPLIT-CD,
,B01BU52L5U,"Audio CD,MP3 Music",,,Celestia - Archaenae Perfectii - L' Arche Arcane des Parfaits DIGI-CD,
,B01BU51KV6,"Audio CD,MP3 Music",,,Permanent Midnight - Under the Blood Moon CD,
,B01BU4YW5I,Audio CD,,,Asag - Feuer zieh mit mir CD,
,B01BU4XPI8,Audio CD,,,Astrofaes - The Eyes of the Beast DIGI-CD,
Urgehal,B01AJ21NTA,MP3 Music,,,Through Thick Fog Till Death,
Mercyful Fate,B01AIVGZPY,,,,Live 95 USA,
Il'Ithil,B01A1FJQXK,,,,Il'Ithil - La'Winde,2015
Lifeblood,B01A0ABQV6,Audio CD,,,Shattered Wishes,2015
Aminion,B019QUW0V6,"Audio CD,MP3 Music",,,Ethereal Memories,2015
Sabbat,B019PV4IKC,Audio CD,,,Sabbademonical Liveslaught LTD.ED.,2007
,B019CPS1HM,"Audio CD,MP3 Music",,,Satanic Assault Division - Kill the Cross CD,
,B019CPRLS2,Audio CD,,,Ordinul Negru - Sorcery of darkness CD,
,B019CPPGLG,Audio CD,,,Norman Shores - Return to the Norman Shores CD-R,
,B019CPNY9C,Audio CD,,,Quintessence - Le fléau de ton existence CD,
,B019CPNC5S,Audio CD,,,SAD - Alpha Voyage,
Antekhrist,B018YIJ8PC,Audio CD,,,La Bite du Diable,2015
Self Spiller,B0188J5YU0,MP3 Music,,,Self Spiller - Worms in the Keys,2015
Patria - Liturgia haeresis LP,B016HY20C8,"Vinyl,MP3 Music",,,Liturgia haeresis LP,
Patria,B016HXHPD8,"Vinyl,MP3 Music",,,Nihil est monastica LP,
Loits,B016HVVKJ0,"Vinyl,MP3 Music,Audio CD",,,Ei kahetse midagi PICTURE-LP,
Arcanus Tenebrae,B016HVK1O0,"Vinyl,Audio CD",,,Summa essentia obscura LP,
Dux,B016H4YYH2,Vinyl,,,Lanleff GATEFOLD EP,
Heldentod,B016H4XKFY,Vinyl,,,Virradat LP,
White Medal / Caïna,B016H4NLM6,Vinyl,,,Split LP,
Flamen,B016H43Q08,Vinyl,,,Supremo Die LP,
SAD,B016H3TGJ4,Vinyl,,,Devouring the Divine LP,
Veineliis,B016H3KBN4,Vinyl,,,Strained Movements Towards Imminent Death LP,
Unholyath,B016H329WU,Vinyl,,,Antidogma LP,
Aboriorth,B016H2LIF0,Vinyl,,,"The Mystical and Tortuous Way Towards the Death, pt. 1 EP",
Terdor,B016H2JO8S,Vinyl,,,No Peace for our Time GATEFOLD-EP,
Amnion,B016H2HT5S,Vinyl,,,Where the Celestial Flowers Fade EP,
Hrizg,B016H2F1EY,Vinyl,,,Throne of the Occult EP,
Myrkvid,B016GUHL72,Vinyl,,,Satanic Inquisition,
Leben ohne Licht Kollektiv / Lilyum / Ordo Blasphemus,B016GU2WLW,Vinyl,,,III Way SPLIT-LP,
Pantheon of Blood,B016GU0FLG,Vinyl,,,Consociatio Solis et Lunae GATEFOLD-EP,
Freitod / Wacht,B016GTSKDC,Vinyl,,,SPLIT-EP,
Weltbrand / Suicide Solution,B016GT0LMU,Vinyl,,,SPLIT-EP,
Various Artists,B014X5O8LY,Audio CD,,,Peaceville: No Peace at All,", et al."
Krieg,B014WACH8Q,"Audio, Cassette,MP3 Music,Audio CD",3,3,BLUE MIASMA,2015
Chaos Omen,B01372XXPQ,,,,Oaken Throne 5 (Audio CD),", et al."
Arkha Sva,B011MDCJMA,,,,Skotomata,2010
Venom,B011K0QMJG,,,,Die Hard / Acid Queen,
Naglfar,B00ZVI6X0W,,,,Harvest (Yellow/Brown Marble),
archgoat,B00ZMZE82Y,,,,archgoat heavenly vulva vinyl,2011
i,B00Y8ZFMU6,Audio CD,,,Deadbeat Blues,
Behemoth,B00Y2X6FSC,Vinyl,,,Nieboga Czarny Xiadz,
Satyricon,B00Y2QU29W,Audio CD,,,Live At The Opera,2020
Dark Funeral,B00WVVSS5U,MP3 Music,,,Nail Them To The Cross,
Raven,B00VS10AWS,Vinyl,,,Banzai - Axe,", et al."
SEWER,B00VH3U702,"Audio CD,MP3 Music,Vinyl",,,The Shadows Of The Goreaxe,2015
Arallu,B00UZEVEVK,"Audio CD,MP3 Music",,,Geniewar,
,B00UX99KD6,"Audio CD,Audio CD",,,Lucifugum - Stigma Egoism CD,
,B00UX97SKS,Audio CD,,,Primigenium - Intolerance CD,
Mortifera,B00UX968U4,Audio CD,,,Mortifera - Bleüu De Morte CD,
Mordichrist,B00UM3FAUU,MP3 Music,,,Mordichrist,
Frosthelm,B00UKG7K52,"Audio CD,MP3 Music",,,The Endless Winter,2015
Setherial,B00UIBZY66,,,,Firestorms,
Incipient Chaos,B00UG2TQY8,Audio CD,,,Incipient Chaos - Sulphur CD,
,B00UG2R7Z8,Audio CD,,,Myrkr - Offspring of Gathered Foulness MCD,
,B00UG2QO4I,Audio CD,,,Aegeon - Entrance to the Gardens of Death MCD-R,
,B00UG2QMTU,Audio CD,,,Lepra - Tongue of Devil Prayers CD,
Ajattara,B00U6O1JZK,Audio CD,,,Ajattara ‎:  Itse (import),
Sepultura,B00TWDSUAS,Audio CD,,,A Fist In Your Face,
Striborg,B00T6MXKU0,Vinyl,,,Embittered Darkness / Isle De Mortis,
HAUST,B00T4V5HYK,"Vinyl,MP3 Music,Audio CD",,,Bodies,2015
Fields of Fire,B00SSQJ9TG,Audio CD,,,The Expulsion,2015
Ulver,B00R76GC5M,Unknown Binding,,,Trolsk Sortmetall 1993–1997,
Sewer,B00QXY537M,"Audio CD,MP3 Music",,,Underage Goreaxe Pigrape,2014
ANTEKHRIST,B00QXXS294,Audio CD,,,Malleus Maleficarum,2014
Lou Reed,B00QL8Z0SW,Vinyl,,,Heaven And Hell Volume Two,", et al."
Mercyful Fate,B00PYIPBHU,Audio Cassette,,,The Bell Witch Extra Long EP Limited Edition,1994
Horned Almighty,B00PCKGCFK,Audio CD,,,Black Metal Jesus,
Desaster,B00PBC94E0,,,,Divine Blasphemies,
Hellhammer,B00PB37Z5E,,,,Death Fiend,
Vorkreist,B00P9RIO16,Audio CD,,,Sublimation XXIXA,
Evighet,B00P2P5KX0,"Audio CD,MP3 Music",,,Winter Twilight,2009
Naer Mataron,B00P03KT30,,,,Skotos Aenaon,
antaeus,B00OTT0XLE,Audio CD,,,antaeus The Album,
Closed World Assumption,B00OF3YX9M,Audio CD,,,Down Under Ground Volume 2,", et al."
Phantom,B00ODFO1MG,"Audio CD,MP3 Music",,,Dark Devotion,2014
Taake,B00OAY9UA8,Audio CD,,,Noregs Vaapen,2016
Vreid,B00OAY9SZU,Audio CD,,,Sólverv,2016
MALHKEBRE,B00OAY7Z1E,"Audio CD,MP3 Music",,,Revelation,2014
SELBSTENTLEIBUNG,B00O1AZDOS,"Audio CD,MP3 Music",,,Null Negative,2014
Various Artists,B00NYE213S,Vinyl,,,Speed Metal Hell II,", et al."
Mysticum,B00NQFEHK0,Audio CD,,,Planet Satan,2014
,B00NERJSHM,"Audio CD,MP3 Music",,,Vrag - Mourningwood CD,
Krieg,B00NDHXKJK,Vinyl,,,Krieg / Moloch Split,
Krieg,B00N3J0366,Audio CD,,,Morte Incandescente / Death Glorification,
Katatonia,B00N34FMRQ,,,,Scarlet Heavens / to Enter Pagan Mcmxcvi, | 
Witchfynde,B00N17O0HI,Audio CD,2,3,Metal Battle,
